類・品目,総合,財,生鮮食品を除く財,農水畜産物,生鮮商品,他の農水畜産物,米類,工業製品,食料工業製品,繊維製品,石油製品,他の工業製品,電気・都市ガス・水道,出版物,サービス,持家の帰属家賃を除くサービス,公共サービス,外食,公営・都市再生機構・公社家賃,家事関連サービス,医療・福祉関連サービス,運輸・通信関連サービス,教育関連サービス,教養娯楽関連サービス,一般サービス,外食,民営家賃,民営家賃（木造）,民営家賃（非木造）,持家の帰属家賃,持家の帰属家賃（木造）,持家の帰属家賃（非木造）,他のサービス,家事関連サービス,医療・福祉関連サービス,教育関連サービス,通信・教養娯楽関連サービス,耐久消費財,半耐久消費財,非耐久消費財,公共料金
Group/Item,All items,Goods,"Goods, less fresh food","Agricultural, aquatic & livestock products","Fresh food, raw meats & cut flowers","Other agricultural, aquatic & livestock products",Rice,Industrial products,Food products,Textiles,Petroleum products,Other industrial products,"Electricity, manufactured & piped gas & water charges",Publications,Services,"Services, less imputed rent",Public services,Meals outside the home,"House rent, public, Urban Renaissance Agency & public corporation",Services related to domestic duties,Services related to medical care & welfare,Services related to forwarding & communication,Services related to education,Services related to culture & recreation,General services,Meals outside the home,"House rent, private","House rent, private (wooden)","House rent, private (non-wooden)",Imputed rent,Imputed rent (wooden),Imputed rent (non-wooden),Other services,Services related to domestic duties,Services related to medical care & welfare,Services related to education,"Services related to communication, culture & recreation",Durable goods,Semi-durable goods,Non-durable goods,Public utilities charges
類・品目符号(Group/Item code),0201,0202,0241,0203,0204,0205,0206,0207,0208,0211,0214,0215,0218,0219,0220,0242,0221,0243,0222,0223,0224,0225,0226,0227,0228,0229,0230,0245,0246,0231,0247,0248,0232,0233,0234,0235,0236,0237,0238,0239,0240
200310,0.0,-0.5,-0.4,1.0,-0.6,11.5,11.9,-1.0,-0.9,-2.0,2.0,-1.4,0.5,0.0,0.4,0.5,1.3,,-0.3,-0.5,7.2,0.2,1.5,0.1,0.1,0.2,-0.2,,,0.1,,,0.1,-0.3,1.0,0.3,0.1,-4.1,-1.1,0.1,1.2
200311,-0.5,-1.3,-0.5,-3.6,-6.6,17.2,17.7,-1.0,-0.9,-1.9,1.2,-1.6,0.5,0.1,0.3,0.4,1.3,,-0.2,-0.5,7.2,0.3,1.5,0.1,0.0,0.2,-0.2,,,0.2,,,-0.2,-0.3,0.9,0.3,-0.7,-4.0,-1.1,-0.9,1.3
200312,-0.4,-0.9,-0.3,-1.4,-4.7,20.1,20.7,-1.0,-0.8,-1.7,1.0,-1.5,0.5,0.1,0.2,0.3,1.3,,-0.3,-0.5,7.2,0.2,1.5,0.1,-0.1,0.2,-0.2,,,0.0,,,-0.4,-0.3,1.1,0.3,-1.1,-4.2,-1.2,-0.5,1.3
200401,-0.3,-0.6,-0.3,1.1,-2.2,23.9,24.5,-1.2,-0.9,-2.0,0.4,-1.6,0.4,0.3,0.1,0.2,1.0,,-0.3,-1.8,7.2,0.3,1.5,0.1,-0.2,0.2,-0.2,,,-0.1,,,-0.5,-0.2,0.8,0.3,-1.3,-4.1,-1.3,0.0,1.1
200402,0.0,-0.2,-0.2,3.6,0.5,24.5,25.2,-1.2,-0.7,-1.5,-0.2,-1.5,0.4,0.4,0.2,0.1,0.8,,-0.3,-2.3,7.2,0.1,1.5,0.1,-0.1,0.6,-0.2,,,0.1,,,-0.5,-0.2,0.9,0.3,-1.4,-4.0,-1.0,0.5,1.0
200403,-0.1,-0.4,-0.3,2.8,-0.1,22.4,22.9,-1.2,-0.7,-1.3,-1.6,-1.7,0.4,0.2,0.2,0.3,0.8,,-0.3,-2.3,7.2,0.2,1.5,0.1,-0.1,0.7,-0.3,,,0.1,,,-0.5,-0.2,0.8,0.2,-1.1,-4.1,-1.0,0.2,1.0
200404,-0.4,-0.8,-0.4,0.4,-2.4,19.2,19.5,-1.2,-0.7,-1.2,-1.1,-1.7,-0.5,0.7,-0.1,-0.2,-0.9,,-0.1,-2.8,-1.3,-0.1,1.0,-0.1,0.2,1.4,-0.3,,,0.0,,,0.0,-0.1,0.6,0.7,-0.4,-4.2,-0.9,-0.4,-0.4
200405,-0.5,-0.8,-0.5,-0.1,-2.4,16.9,17.1,-1.3,-0.8,-0.8,-0.4,-2.0,-0.5,0.6,-0.1,-0.1,-0.9,,-0.6,-2.8,-1.3,0.0,1.0,0.0,0.1,1.3,-0.4,,,-0.2,,,0.1,-0.1,0.6,0.7,-0.2,-4.2,-0.7,-0.4,-0.4
200406,0.0,0.1,-0.1,3.9,2.1,15.6,15.8,-0.7,-0.7,-0.7,3.7,-1.8,-0.5,0.6,-0.1,-0.2,-0.9,,-0.6,-3.0,-1.2,0.0,1.0,0.0,0.1,1.3,-0.4,,,-0.2,,,0.0,-0.1,0.6,0.7,-0.6,-4.2,-0.6,0.9,-0.5
200407,-0.1,-0.1,-0.2,3.4,1.5,14.4,14.6,-0.8,-0.6,-0.9,4.8,-2.4,-0.5,0.3,-0.2,-0.2,-0.8,,-0.7,-2.8,-1.2,0.0,1.0,0.0,0.0,1.0,-0.4,,,-0.3,,,-0.1,-0.1,0.6,0.7,-0.6,-4.3,-0.9,0.6,-0.7
200408,-0.2,-0.2,-0.1,1.9,0.2,13.4,13.6,-0.7,-0.6,-0.2,4.9,-2.4,-0.5,0.4,-0.3,-0.2,-0.8,,-0.5,-2.1,-1.2,-0.4,1.0,0.0,-0.1,1.0,-0.4,,,-0.4,,,-0.1,0.0,0.5,0.7,-0.8,-4.3,-0.4,0.3,-0.7
200409,0.0,0.1,0.1,2.3,1.3,9.0,8.9,-0.3,-0.5,0.1,8.4,-2.4,-0.5,0.3,-0.2,-0.1,-0.7,,-0.6,-2.1,-1.2,0.1,1.0,-0.1,0.0,1.0,-0.4,,,-0.3,,,0.0,-0.1,0.5,0.7,-0.5,-4.2,-0.4,0.8,-0.6
200410,0.5,1.1,-0.1,8.1,10.4,-5.8,-6.2,-0.1,-0.5,0.7,9.2,-2.3,-0.9,0.5,-0.1,-0.1,-0.8,,-0.7,-2.1,-1.2,0.0,1.0,-0.1,0.1,0.8,-0.4,,,-0.1,,,0.1,-0.1,0.5,0.7,-0.1,-3.8,0.0,2.1,-0.7
200411,0.8,2.0,0.1,12.7,17.3,-11.9,-12.6,0.1,-0.4,1.2,10.8,-2.1,-0.9,0.4,-0.4,-0.5,-1.7,,-0.8,-2.1,-1.2,-2.4,1.0,-0.1,0.0,0.8,-0.4,,,-0.1,,,0.0,0.0,0.7,0.7,-0.4,-3.7,0.3,3.2,-1.4
200412,0.2,0.7,-0.1,4.6,8.2,-15.1,-15.7,0.1,-0.3,0.7,10.6,-2.1,-0.9,0.6,-0.3,-0.5,-1.6,,-0.7,-2.1,-1.2,-2.0,1.0,-0.1,0.0,0.8,-0.4,,,-0.1,,,0.0,-0.1,0.6,0.7,-0.3,-3.6,0.2,1.5,-1.3
200501,-0.1,0.3,-0.2,1.4,5.1,-18.4,-18.8,0.2,-0.3,1.1,9.8,-1.9,-1.3,0.5,-0.4,-0.6,-2.0,,-0.8,-0.8,-1.2,-3.5,1.0,-0.1,0.1,0.8,-0.4,,,0.0,,,0.1,-0.1,0.7,0.7,-0.4,-3.1,0.4,0.7,-1.7
200502,-0.3,-0.1,-0.3,-0.4,2.9,-19.0,-19.5,0.1,-0.3,0.9,9.2,-1.9,-1.3,0.2,-0.5,-0.5,-1.8,,-0.6,-0.3,-1.2,-3.6,1.0,-0.1,0.0,0.5,-0.4,,,-0.3,,,0.2,-0.1,0.6,0.7,0.0,-3.2,0.2,0.3,-1.6
200503,-0.2,0.2,-0.2,0.8,4.1,-18.0,-18.5,0.2,-0.2,1.0,9.3,-1.8,-1.3,0.3,-0.4,-0.6,-1.7,,-0.6,-0.3,-1.2,-3.4,1.0,-0.1,0.0,0.3,-0.3,,,-0.3,,,0.2,0.0,0.7,0.8,-0.1,-2.8,0.2,0.5,-1.6
200504,0.0,0.3,0.0,1.2,4.3,-16.3,-16.6,0.4,-0.3,0.8,12.1,-1.5,-1.7,0.0,-0.4,-0.4,-1.2,,-0.1,1.0,0.0,-3.5,1.6,0.0,-0.1,-0.2,-0.4,,,-0.3,,,0.1,-0.1,1.8,0.5,-0.1,-2.7,0.2,0.9,-1.3
200505,0.2,0.5,0.2,1.2,3.9,-15.1,-15.3,0.8,-0.1,0.8,12.8,-1.3,-1.7,0.1,-0.2,-0.3,-1.0,,0.1,1.5,0.0,-3.5,1.6,0.0,0.1,-0.1,-0.4,,,-0.1,,,0.3,-0.1,1.7,0.5,0.6,-2.5,0.3,1.0,-1.2
200506,-0.5,-0.7,-0.1,-5.2,-3.6,-14.3,-14.5,0.4,0.0,0.7,8.5,-1.4,-1.7,0.3,-0.3,-0.3,-1.0,,0.2,1.7,0.0,-3.7,1.6,0.0,0.0,-0.1,-0.4,,,0.1,,,0.2,-0.1,1.7,0.5,0.2,-2.5,0.3,-0.8,-1.1
200507,-0.3,-0.3,-0.1,-2.5,-0.5,-13.5,-13.8,0.4,0.0,0.8,9.4,-1.4,-2.1,0.3,-0.4,-0.5,-1.2,,0.1,1.5,0.0,-3.8,1.6,0.1,0.0,-0.1,-0.5,,,0.2,,,0.0,-0.2,1.7,0.5,-0.2,-2.5,0.4,-0.1,-1.3
200508,-0.3,-0.3,0.1,-3.7,-2.2,-12.4,-12.5,0.6,0.0,0.8,11.5,-1.4,-2.1,0.6,-0.3,-0.6,-1.3,,0.1,1.4,0.0,-4.0,1.6,0.1,0.1,-0.1,-0.4,,,0.2,,,0.0,-0.1,1.7,0.5,-0.3,-2.4,0.3,-0.2,-1.5
200509,-0.3,-0.5,0.0,-4.1,-3.1,-10.0,-10.0,0.4,0.0,0.2,9.4,-1.2,-2.1,0.6,-0.1,-0.5,-1.1,,0.1,1.4,0.0,-3.4,1.6,0.1,0.1,-0.1,-0.3,,,0.5,,,0.0,0.0,1.8,0.5,-0.4,-2.1,0.1,-0.5,-1.2
200510,-0.7,-1.3,0.1,-9.5,-9.8,-6.5,-6.5,0.4,0.0,0.0,9.6,-1.2,-0.5,0.6,-0.1,-0.4,-0.8,,0.1,1.4,1.3,-3.6,1.6,0.1,0.2,0.1,-0.3,,,0.4,,,0.0,0.0,1.7,0.5,-0.5,-2.1,-0.1,-1.6,-0.7
200511,-0.8,-1.6,0.0,-11.0,-11.8,-5.4,-5.3,0.3,-0.2,0.0,8.5,-1.1,-0.5,0.6,0.2,0.0,-0.1,,0.3,1.0,1.3,-1.4,1.6,0.0,0.2,0.1,-0.3,,,0.5,,,0.0,-0.2,1.7,0.5,-0.2,-2.1,0.0,-2.0,-0.1
200512,-0.1,-0.6,0.2,-5.1,-5.2,-4.8,-4.6,0.4,-0.2,0.5,8.4,-1.0,-0.5,0.5,0.2,0.0,0.0,,0.2,1.0,1.3,-1.4,1.6,0.1,0.3,0.1,-0.3,,,0.6,,,0.1,0.0,1.7,0.5,-0.2,-2.0,0.5,-0.6,-0.2
200601,-0.1,0.0,-0.2,0.2,0.8,-4.4,-4.2,-0.3,-0.4,0.2,11.0,-3.1,1.4,0.4,0.0,-0.2,0.4,,0.4,0.6,0.7,-0.1,1.6,0.0,-0.2,0.2,-0.3,,,0.2,,,-0.7,0.2,0.6,0.4,-1.8,-6.3,-0.2,1.1,0.7
200602,-0.1,-0.1,0.1,-2.2,-2.0,-3.9,-3.8,0.1,-0.4,1.1,13.5,-2.9,1.4,0.5,-0.1,-0.2,0.4,,0.4,0.6,0.7,-0.1,1.6,0.0,-0.2,0.1,-0.3,,,0.3,,,-0.9,0.1,0.6,0.4,-2.0,-6.2,0.4,0.7,0.6
200603,-0.2,-0.3,0.1,-3.8,-3.7,-3.5,-3.3,0.1,-0.5,0.6,14.0,-2.7,1.3,0.6,-0.1,-0.1,0.4,,0.3,0.6,0.7,-0.1,1.6,-0.1,-0.2,0.2,-0.3,,,0.1,,,-0.7,0.1,0.6,0.4,-1.8,-6.2,0.3,0.5,0.6
200604,-0.1,-0.1,0.0,-1.1,-0.8,-3.2,-3.0,-0.2,-0.3,0.7,9.3,-2.6,1.6,0.6,-0.1,-0.2,-0.1,,0.4,0.4,-1.2,-0.1,0.6,0.1,-0.2,0.3,-0.3,,,0.1,,,-0.6,0.1,1.1,0.7,-1.6,-6.0,0.4,0.7,0.4
200605,0.1,0.3,0.1,0.8,1.4,-3.3,-3.1,0.0,-0.5,0.4,11.3,-2.5,1.6,0.5,-0.1,-0.2,-0.2,,0.7,0.0,-1.2,-0.1,0.6,0.2,-0.1,0.5,-0.1,,,0.1,,,-0.4,0.1,1.2,0.7,-1.2,-5.8,0.4,1.3,0.3
200606,0.5,1.2,0.4,5.4,6.6,-3.0,-2.9,0.3,-0.4,0.7,12.3,-2.1,1.6,0.6,0.0,-0.1,-0.2,,0.8,0.0,-1.2,-0.2,0.6,0.2,0.0,0.6,-0.1,,,0.2,,,-0.2,0.1,1.2,0.7,-0.8,-5.3,0.6,2.3,0.3
200607,0.3,0.9,0.5,2.3,3.1,-3.1,-2.9,0.5,-0.3,1.0,11.3,-1.6,1.6,0.6,-0.1,-0.2,-0.2,,0.8,0.1,-1.2,-0.1,0.6,0.2,-0.1,0.6,-0.1,,,0.1,,,-0.6,0.1,1.2,0.7,-1.5,-5.4,1.0,1.9,0.6
200608,0.9,2.0,0.8,8.9,10.8,-3.9,-3.9,0.8,-0.3,1.0,13.2,-1.5,1.6,0.3,-0.1,-0.2,-0.2,,0.8,-0.1,-1.2,-0.2,0.6,0.2,-0.2,0.6,-0.1,,,-0.1,,,-0.5,0.1,1.1,0.8,-1.4,-5.4,1.0,3.3,0.5
200609,0.6,1.4,0.6,5.6,7.0,-3.9,-3.7,0.5,-0.2,0.3,11.5,-1.5,1.6,0.2,-0.2,-0.2,-0.3,,0.7,0.0,-1.2,-0.3,0.6,0.2,-0.2,0.6,-0.2,,,-0.3,,,-0.4,0.1,1.1,0.8,-1.1,-5.4,0.6,2.6,0.6
200610,0.4,1.0,0.4,4.6,5.6,-2.8,-2.6,0.4,-0.2,0.6,9.0,-1.4,0.7,0.3,-0.2,-0.1,-0.1,,0.7,0.0,-0.3,-0.3,0.6,0.1,-0.2,0.7,-0.1,,,-0.3,,,-0.5,0.0,1.2,0.8,-1.3,-5.1,0.7,2.1,0.5
200611,0.3,0.5,0.3,1.7,2.3,-2.2,-2.1,0.3,0.0,0.3,5.9,-1.1,0.6,0.4,0.1,0.3,0.0,,0.5,0.3,-0.3,-0.2,0.6,0.1,0.2,0.8,-0.2,,,-0.4,,,0.5,0.2,1.4,0.8,0.7,-4.7,0.5,1.2,0.5
200612,0.3,0.5,0.2,2.5,3.1,-1.9,-1.9,0.0,-0.1,0.3,5.3,-1.2,0.6,0.4,0.0,0.3,0.0,,0.4,0.3,-0.3,-0.6,0.6,0.1,0.2,0.9,-0.3,,,-0.4,,,0.5,0.1,1.4,0.8,0.6,-5.3,0.4,1.3,0.4
200701,0.0,-0.2,0.0,-0.8,-0.7,-1.6,-1.6,-0.2,-0.1,0.4,3.4,-1.4,0.3,0.5,0.1,0.3,0.0,,0.4,0.3,-0.3,-0.3,0.6,0.1,0.1,0.8,-0.2,,,-0.4,,,0.5,-0.2,1.3,0.9,0.7,-5.2,0.6,0.3,0.4
200702,-0.2,-0.4,-0.4,-0.5,-0.3,-1.7,-1.7,-0.5,0.0,0.0,-0.6,-1.2,0.3,0.4,0.1,0.3,0.1,,0.4,0.3,-0.3,0.0,0.6,0.1,0.1,0.8,-0.2,,,-0.4,,,0.3,0.0,1.3,0.9,0.2,-4.7,0.4,0.1,0.5
200703,-0.1,-0.1,-0.4,2.3,2.8,-1.4,-1.5,-0.6,0.0,-0.1,-1.4,-1.2,0.4,0.4,-0.1,0.0,-0.2,,0.5,0.3,-0.3,-0.8,0.6,0.1,-0.1,0.8,-0.2,,,-0.3,,,0.0,0.0,1.3,0.9,-0.4,-4.7,0.3,0.5,0.3
200704,0.0,0.0,-0.4,1.8,2.2,-1.5,-1.5,-0.5,0.0,0.2,-0.6,-1.3,0.4,0.4,0.1,0.2,0.4,,0.4,-0.2,1.7,0.2,0.6,0.0,0.0,0.8,-0.2,,,-0.4,,,0.0,0.0,2.3,0.7,-0.3,-4.6,0.4,0.5,0.7
200705,0.0,-0.2,-0.3,0.5,0.8,-1.4,-1.4,-0.4,0.1,0.2,-0.4,-1.2,0.4,0.4,0.0,0.2,0.4,,0.2,-0.2,1.7,0.1,0.6,0.2,0.0,0.5,-0.3,,,-0.4,,,0.0,0.0,2.3,0.7,-0.3,-4.6,0.3,0.3,0.7
200706,-0.2,-0.5,-0.2,-1.7,-1.6,-1.4,-1.4,-0.4,0.0,-0.1,1.4,-1.4,0.4,0.3,0.0,0.0,0.4,,0.1,-0.2,1.6,0.3,0.6,0.2,-0.2,0.4,-0.2,,,-0.4,,,-0.4,0.0,2.5,0.7,-1.1,-4.9,0.2,0.0,0.7
200707,0.0,-0.2,-0.3,0.5,0.7,-1.5,-1.5,-0.4,0.1,0.1,2.1,-1.8,0.4,0.2,0.0,0.2,0.4,,0.3,-0.3,1.6,0.3,0.6,0.1,-0.1,0.5,-0.2,,,-0.2,,,-0.1,-0.1,2.6,0.7,-0.7,-4.6,0.3,0.3,0.4
200708,-0.2,-0.6,-0.4,-1.9,-1.9,-1.0,-1.0,-0.6,0.1,0.3,0.4,-1.7,0.4,0.3,0.2,0.4,0.6,,0.2,0.3,1.6,0.5,0.6,0.1,0.1,0.8,-0.3,,,-0.1,,,0.1,0.0,2.7,0.6,-0.2,-4.4,0.4,-0.3,0.6
200709,-0.2,-0.5,-0.5,0.2,0.3,-1.3,-1.6,-0.7,-0.2,0.0,-0.3,-1.7,0.4,0.3,0.2,0.3,0.6,,0.3,0.2,1.6,0.3,0.6,0.2,0.1,0.7,-0.3,,,0.0,,,-0.1,0.0,3.1,0.6,-0.6,-4.2,0.2,-0.1,0.5
200710,0.3,0.3,0.0,2.3,3.0,-1.9,-2.0,-0.2,0.2,-0.1,2.3,-1.3,1.0,0.3,0.2,0.2,0.3,,0.2,0.2,0.1,0.4,0.6,0.2,0.1,0.7,-0.3,,,0.1,,,0.1,0.1,3.1,0.6,-0.4,-3.8,0.3,0.8,0.4
200711,0.6,0.9,0.6,2.6,3.2,-2.3,-2.5,0.6,0.3,0.1,9.3,-1.3,1.1,0.3,0.2,0.2,0.3,,0.4,0.2,0.1,0.3,0.6,0.2,0.2,0.7,-0.2,,,0.1,,,0.2,0.0,2.7,0.6,-0.1,-3.9,0.6,1.7,0.5
200712,0.7,1.3,1.2,1.5,2.1,-2.4,-2.6,1.5,0.7,-0.1,15.1,-1.2,1.1,0.2,0.3,0.3,0.3,,0.4,0.2,0.1,0.6,0.6,0.2,0.1,0.7,-0.2,,,0.1,,,0.2,0.2,2.8,0.6,-0.2,-3.6,0.3,2.3,0.5
200801,0.7,1.2,1.5,-1.1,-0.9,-2.4,-2.6,1.7,1.1,-0.1,15.6,-1.0,1.0,-0.1,0.3,0.5,0.5,,0.4,0.2,0.1,0.9,0.6,0.2,0.3,0.6,-0.2,,,0.1,,,0.4,0.4,3.1,0.6,0.2,-3.7,0.5,2.0,0.5
200802,1.0,1.6,1.7,1.2,1.7,-2.2,-2.4,1.9,1.4,-0.1,17.5,-1.1,1.0,0.1,0.3,0.4,0.3,,0.5,0.2,0.1,0.5,0.6,0.2,0.3,0.9,-0.2,,,0.0,,,0.5,0.3,3.1,0.7,0.5,-3.7,0.4,2.7,0.5
200803,1.2,1.9,2.0,0.8,1.2,-2.3,-2.4,2.3,2.1,-0.1,18.2,-1.0,0.9,0.0,0.5,0.6,0.3,,0.5,0.2,0.1,0.5,0.6,0.2,0.6,1.1,-0.1,,,0.1,,,0.8,0.4,3.1,0.7,1.1,-3.6,0.5,3.0,0.5
200804,0.8,1.4,1.6,0.5,0.9,-2.0,-2.2,1.4,3.0,-0.2,6.9,-1.0,2.8,0.4,0.3,0.5,-0.4,,0.5,-1.5,-0.7,0.6,1.0,0.3,0.5,1.4,-0.1,,,0.0,,,0.8,0.4,5.1,0.7,0.9,-4.2,0.5,2.3,0.5
200805,1.3,2.5,2.8,0.2,0.5,-2.2,-2.3,3.0,3.8,-0.2,17.6,-0.9,2.7,0.3,0.3,0.4,-0.3,,0.8,-1.5,-0.7,0.7,1.0,0.0,0.5,1.7,-0.1,,,0.1,,,0.7,0.5,5.0,0.7,0.5,-3.9,0.5,3.7,0.5
200806,2.0,3.7,3.7,3.0,3.6,-1.8,-2.0,4.1,4.5,0.0,23.9,-0.7,2.7,0.3,0.4,0.6,-0.3,,0.9,-1.5,-0.6,0.7,1.0,0.0,0.7,1.8,-0.2,,,0.1,,,1.0,0.6,4.9,0.7,1.1,-3.4,0.7,5.3,0.6
200807,2.3,4.3,4.6,2.3,2.8,-1.6,-1.7,4.9,4.8,-0.1,28.8,-0.5,4.3,0.3,0.5,0.6,-0.2,,0.6,-1.5,-0.6,0.7,1.0,0.3,0.7,1.9,-0.2,,,0.0,,,1.1,0.8,4.8,0.7,1.3,-3.7,0.7,6.2,1.0
200808,2.1,3.9,4.7,-0.6,-0.4,-1.7,-1.9,5.0,5.2,-0.1,28.0,-0.5,4.3,0.2,0.4,0.5,-0.4,,0.7,-1.9,-0.6,0.5,1.0,0.3,0.7,1.8,-0.1,,,0.0,,,1.0,0.8,5.1,0.7,1.1,-3.7,0.7,5.6,0.8
200809,2.1,3.7,4.3,-1.0,-1.0,-1.3,-1.2,4.7,5.5,0.1,23.7,-0.2,4.1,0.3,0.4,0.6,-0.4,,0.7,-1.8,-0.6,0.7,1.0,0.2,0.7,2.0,-0.2,,,0.0,,,1.2,0.8,4.7,0.7,1.6,-3.6,1.0,5.2,0.9
200810,1.7,3.1,3.6,-0.7,-0.8,0.3,0.3,3.8,5.7,0.1,15.0,-0.4,4.2,0.3,0.4,0.7,-0.5,,0.8,-1.8,-0.6,0.5,1.0,0.0,0.8,2.2,-0.2,,,-0.1,,,1.2,0.7,4.7,0.7,1.7,-3.7,1.0,4.4,0.8
200811,1.0,1.6,1.8,1.3,1.4,1.3,1.5,1.3,5.5,0.0,-3.8,-0.7,4.2,0.3,0.4,0.6,-0.5,,0.6,-1.8,-0.6,0.4,1.0,0.1,0.7,2.1,-0.2,,,-0.1,,,1.1,0.8,4.7,0.7,1.3,-3.6,0.7,2.5,0.8
200812,0.4,0.3,0.2,2.0,1.9,2.0,2.0,-0.7,5.0,0.1,-17.4,-0.9,4.2,0.3,0.3,0.6,-0.6,,0.5,-1.8,-0.6,0.2,1.0,0.1,0.8,2.1,-0.3,,,-0.2,,,1.1,0.7,4.9,0.7,1.4,-3.6,0.6,0.8,0.8
200901,0.0,-0.2,-0.4,1.9,1.8,1.8,1.9,-1.6,4.7,-1.0,-23.4,-0.9,6.8,0.4,0.2,0.3,-0.6,,0.5,-1.7,-0.6,0.0,1.0,0.1,0.5,2.1,-0.4,,,-0.3,,,0.7,0.7,15.0,0.7,0.1,-3.4,-0.4,0.3,1.5
200902,-0.1,-0.3,-0.3,-0.1,-0.4,1.8,1.9,-1.5,4.2,-0.4,-21.5,-0.9,6.8,0.9,0.2,0.5,-0.5,,0.5,-1.7,-0.6,0.3,1.0,0.1,0.4,1.9,-0.4,,,-0.4,,,0.9,0.7,14.9,0.7,0.3,-3.9,0.2,-0.1,1.5
200903,-0.3,-0.7,-0.5,-0.9,-1.2,1.8,1.8,-1.7,3.8,-0.6,-21.8,-1.1,6.9,0.9,0.2,0.4,-0.5,,0.4,-1.7,-0.6,0.3,1.0,0.1,0.4,1.7,-0.4,,,-0.3,,,0.8,0.5,15.0,0.5,0.3,-3.8,0.0,-0.4,1.5
200904,-0.1,-0.4,-0.3,-0.5,-0.8,1.4,1.4,-1.1,2.6,-0.2,-13.2,-1.7,5.0,0.8,0.0,0.1,-0.1,,-0.1,0.3,0.1,-0.9,0.6,0.1,0.1,1.4,-0.5,,,-0.2,,,0.1,0.4,11.9,0.7,-1.1,-4.1,0.1,0.1,1.3
200905,-1.1,-2.0,-2.2,-0.5,-0.7,1.5,1.4,-2.9,1.5,-0.3,-22.6,-1.9,1.0,0.7,0.0,0.0,-0.1,,-0.4,0.3,0.1,-0.9,0.6,0.2,-0.1,1.2,-0.6,,,-0.3,,,-0.2,0.2,12.2,0.7,-1.5,-4.5,0.0,-2.2,0.2
200906,-1.8,-3.4,-3.3,-2.4,-2.8,0.9,0.9,-4.0,0.7,-0.6,-26.3,-2.1,-0.5,0.7,-0.2,-0.1,-0.2,,-0.5,0.4,0.1,-1.0,0.6,0.0,-0.2,1.0,-0.5,,,-0.3,,,-0.5,0.1,12.1,0.7,-2.0,-4.6,-0.3,-3.7,-0.3
200907,-2.2,-4.2,-4.3,-3.2,-3.7,0.6,0.5,-4.8,0.2,-0.9,-27.9,-2.4,-3.4,0.8,-0.3,-0.3,-0.4,,-0.3,0.0,0.1,-1.1,0.6,-0.2,-0.3,0.7,-0.6,,,-0.3,,,-0.7,-0.1,12.1,0.7,-2.3,-4.8,-0.8,-4.9,-1.2
200908,-2.2,-4.1,-4.8,0.0,-0.1,0.4,0.5,-5.3,-0.5,-0.9,-29.1,-2.4,-4.1,0.7,-0.4,-0.5,-0.4,,-0.2,0.0,0.1,-1.0,0.6,-0.2,-0.4,0.5,-0.6,,,-0.2,,,-1.0,-0.2,11.8,0.7,-2.8,-4.8,-0.7,-4.8,-1.3
200909,-2.2,-4.0,-4.3,-0.9,-1.0,0.4,0.2,-4.7,-0.6,-1.3,-24.5,-2.7,-4.8,0.8,-0.4,-0.5,-0.4,,-0.2,-0.1,0.1,-1.0,0.5,-0.3,-0.5,0.3,-0.5,,,-0.2,,,-1.0,-0.2,11.8,0.7,-3.0,-4.9,-1.2,-4.4,-1.6
200910,-2.5,-4.4,-4.2,-5.1,-5.6,-1.2,-1.3,-4.3,-1.3,-1.4,-19.8,-3.0,-6.0,0.7,-0.5,-0.6,-0.2,,-0.2,-0.1,0.1,-0.9,0.5,0.2,-0.6,0.1,-0.5,,,-0.2,,,-1.1,-0.3,11.9,0.7,-3.2,-5.1,-1.5,-4.9,-1.9
200911,-1.9,-3.3,-3.0,-4.8,-5.3,-1.8,-2.0,-2.8,-1.5,-1.5,-8.4,-2.9,-5.8,0.7,-0.4,-0.5,-0.3,,-0.2,-0.1,0.1,-0.8,0.5,0.1,-0.5,0.0,-0.6,,,-0.2,,,-1.0,-0.4,12.6,0.7,-2.7,-5.2,-1.4,-3.5,-1.8
200912,-1.7,-2.7,-2.3,-5.5,-5.9,-2.3,-2.5,-1.9,-1.8,-2.0,2.6,-3.3,-5.4,0.6,-0.4,-0.6,-0.2,,0.0,-0.2,0.1,-0.8,0.5,0.1,-0.6,-0.1,-0.6,,,-0.3,,,-0.9,-0.3,12.7,0.7,-2.7,-5.6,-1.5,-2.7,-1.7
201001,-1.3,-2.3,-2.1,-3.2,-3.2,-2.5,-2.7,-1.2,-1.9,-1.6,10.9,-3.6,-8.2,0.7,-0.5,-0.6,-0.4,,-0.3,-0.3,0.1,-0.9,0.5,0.1,-0.6,-0.2,-0.5,,,-0.1,,,-1.0,-0.3,3.0,0.6,-2.4,-6.2,-1.2,-1.9,-2.5
201002,-1.1,-1.9,-1.9,-1.7,-1.6,-2.6,-2.8,-1.1,-1.8,-1.2,11.5,-3.6,-7.8,0.3,-0.4,-0.6,-0.3,,-0.3,-0.3,0.1,-1.0,0.5,0.1,-0.4,-0.1,-0.6,,,-0.1,,,-0.8,-0.3,3.3,0.7,-2.0,-5.5,-1.4,-1.4,-2.4
