iteration,log_likelihood,change_in_log_likelihood,beta1,beta2,beta3,beta4,eps1,eps2,eps3,eps4,eps5,eps6,eps7,g_star,gamma,lambda1,lambda2,lambda3,phi1,phi2,psi,rho1,rho2
217,25.708648856767464,0.0004289519174989209,0.7660680775368682,-0.08809735680053762,-0.04947460962000268,2.175777638302923,0.006495598600942117,1e-05,0.2839317404311221,5.349343452233764,0.008125373809638722,0.005052532602325958,0.11300196398057552,0.0016737205412084774,-0.011367510076596503,18.237768205752175,2.9927973649354382,-4.042540047559402,1.2139183670407512,-0.32185332015516505,0.0027097630232168247,1.3027789439250042,-0.47989933968880183
218,25.70878317716227,0.00013432039480676394,0.765898448629705,-0.08829074536384346,-0.0489191109360784,2.176692609475476,0.006495171132028419,1e-05,0.2839413516396848,5.349633294652241,0.008127110359802982,0.005051882571839457,0.11301213552224856,0.0016728915906689308,-0.011377828985242129,18.23967021756671,3.004890995392679,-4.042668710781306,1.213834275895714,-0.32184532398842003,0.002709537425100327,1.3024245704253798,-0.4795228402683084
219,25.70895909714571,0.00017591998343746695,0.7662866453701014,-0.08897134059595586,-0.04833836231286974,2.1782429031145627,0.006494964203686337,1e-05,0.28404728075961283,5.350399771141523,0.008129890394527555,0.0050506178298531665,0.11303313573211725,0.0016741926431025796,-0.011382240416237786,18.22586170877282,3.007775159390867,-4.041165029280943,1.213999643308543,-0.32193626976430184,0.0027173001823394194,1.302672874300438,-0.47979210653629156
220,25.709055003776726,9.590663101732844e-05,0.7663478001652886,-0.08975734352147514,-0.04751604343288729,2.177955325671678,0.0064942957471299904,1e-05,0.2841819745818655,5.351974545298094,0.008132878800433395,0.005050426643912008,0.11308681947313037,0.001676015808881839,-0.011367019826306177,18.21027444833522,2.991211741304607,-4.033726778014401,1.2138109104102275,-0.32197192448811607,0.002745974517372904,1.3033140613778804,-0.4801025108610882
221,25.709203979653697,0.00014897587697149106,0.7667254310384206,-0.08982779544282082,-0.04773805035693789,2.178379745392919,0.006494676706924104,1e-05,0.28423642481683054,5.352443044759491,0.008132967694520363,0.005049859292473673,0.11308611972752461,0.001677327331351191,-0.01136145159143381,18.198154994156056,2.9838598912684513,-4.034074665983022,1.2141595147299307,-0.32199769430760966,0.002749658599818118,1.303631983423761,-0.4805994183931403
222,25.70928228299075,7.830333705172166e-05,0.7668488542885492,-0.0897655229213353,-0.047977426239725826,2.178458595813242,0.006494763524416505,1e-05,0.2842572471100456,5.352749759564741,0.008132440909820817,0.005049665764150025,0.11308793099461784,0.0016777492725841194,-0.011355008766407071,18.190449041128865,2.978576064070989,-4.0332899808406575,1.2143247548444513,-0.3220125031182233,0.002755614463392853,1.3038528156434301,-0.48088133775401637
223,25.709541582228137,0.00025929923738843286,0.7669788698221383,-0.08962684925556677,-0.04828626386508087,2.17905971812735,0.00649416970041392,1e-05,0.28431838537485843,5.353755589438966,0.008132355246160215,0.0050484582715640885,0.11310406696848097,0.0016777735683877041,-0.01133627872779872,18.164350987899766,2.9660471194426528,-4.030741181662828,1.2146044164112932,-0.32195649739964904,0.002784626067309372,1.304306957090409,-0.4814539927587665
224,25.710051600063004,0.000510017834866261,0.766958650213291,-0.08924798603982435,-0.04868836329587852,2.1825253948204133,0.006492582962473321,1e-05,0.2843829328236882,5.354380288708152,0.008133369050207674,0.005044583654185414,0.11310554586676197,0.0016773068292826004,-0.011318375340764209,18.112602646559885,2.969671015021445,-4.026737017782326,1.2149023584191008,-0.32187335817443397,0.0028393643092502648,1.3046476388920605,-0.4819640228180419
225,25.710404516161404,0.0003529160984001578,0.7654329532370648,-0.08809322234894046,-0.04775554466343599,2.1814684114186567,0.0064907787920186815,1e-05,0.2845786434486495,5.357481509931708,0.008144484584897497,0.005039844497722691,0.11309639876910155,0.0016791431085237504,-0.011244058716254153,18.040438802474103,2.91357759242727,-4.029738628258896,1.213722966244068,-0.32082447271382153,0.002969827421416188,1.3042238105005326,-0.4821448828777201
226,25.710605874337023,0.00020135817561950375,0.7652672671944747,-0.08743046034413388,-0.04778679466895641,2.185580292777745,0.00648922616920023,1e-05,0.2845523213529354,5.355358875657494,0.008148457369673533,0.005035404303396378,0.11303414569233405,0.001676884434840896,-0.011246404973071243,18.004335444169328,2.9385903686121497,-4.023735615998914,1.2138395590302062,-0.32002814110855465,0.0030078060063835317,1.3040701967280313,-0.48133375705284764
227,25.7109129819649,0.00030710762787578005,0.7653616894396464,-0.087806126685133,-0.04780707708237337,2.1849772401068264,0.006490099562693819,1e-05,0.2844998405866166,5.35471518247712,0.008146578881692186,0.005037191395938085,0.11303091190119344,0.0016770665269112157,-0.011267805821441114,18.033524699166122,2.951549543044533,-4.026373868641025,1.2136545996231487,-0.32047818147168844,0.0029678286666096447,1.3037524970412822,-0.48116760012665305
228,25.711008798890838,9.581692593840785e-05,0.7653938984557946,-0.08800057737247396,-0.04768786078875995,2.1864446555435784,0.006490200659488759,1e-05,0.2845085938898586,5.354134361373822,0.00814826768960712,0.005036148940254123,0.11300967626553907,0.0016771867774201558,-0.011280346824309083,18.032102772760407,2.966606608537205,-4.027954122225469,1.2135216123695725,-0.32056118812184814,0.002961674122763699,1.303508634159169,-0.4809411860676662
229,25.711064228654983,5.542976414574241e-05,0.7655916417711872,-0.08830097693283054,-0.047465646133686326,2.1898382721820657,0.006490096029757327,1e-05,0.2845643358574176,5.35326171290364,0.008152652728888465,0.005033271826160923,0.11296787586664775,0.0016775323734884535,-0.011296909768585843,18.015920852488968,2.99268470336179,-4.024759910995651,1.2133539581655075,-0.3205242456728617,0.002965024303706301,1.303209722683052,-0.4806280051080661
230,25.71111583758414,5.1608929155122496e-05,0.7656636538125257,-0.08836136861658829,-0.04754315602559265,2.1915654836785317,0.006490190397834904,1e-05,0.2846007350834184,5.3530861871701205,0.008155080606257265,0.005031557242524406,0.11294048826326882,0.001677829328264871,-0.011302378967452743,18.004360918954635,3.003620618106502,-4.0278769374209,1.2133161079348647,-0.3204746909687322,0.0029682321925930183,1.303116073221791,-0.48050984118611806
231,25.711139990553022,2.415296888358398e-05,0.7657355314774428,-0.08835367094287548,-0.047586632170664014,2.1915562864435874,0.006490245717130308,1e-05,0.2846198104190279,5.353348063284457,0.008155480016906578,0.00503139869412318,0.11294019235370177,0.0016780350087495935,-0.011299348469380256,18.001028631859292,3.000873061684598,-4.027420248626955,1.2133592539604792,-0.3204200426853816,0.002970805534689916,1.3031916215194168,-0.48059550613107815
232,25.711194874000647,5.488344762483166e-05,0.7661076884452204,-0.08854481590740705,-0.04765972387690202,2.1925782382519126,0.006490512159385915,1e-05,0.28472323185626636,5.354303959418272,0.008159004649900567,0.005029883851768955,0.11292525872903035,0.0016790069938070276,-0.01129520259090298,17.98552304236641,2.9999393638211584,-4.025729480735245,1.2133752401354154,-0.3202246069265757,0.0029770724834608173,1.3033527797144469,-0.4807746991005711
233,25.71123104847174,3.617447109149907e-05,0.7663535161573889,-0.08873235988904535,-0.04765699410992804,2.192908847101343,0.0064905438476231744,1e-05,0.28479144104635395,5.355161569338261,0.008161750478744121,0.005029016996282754,0.11291769661948906,0.0016792742948868794,-0.011293012820334423,17.97921875406038,2.9986265674700467,-4.025376582116777,1.213238115632611,-0.3200588494472852,0.002976850896534439,1.303383391667413,-0.4808122029798027
234,25.711320984065058,8.993559331926804e-05,0.7672577352464738,-0.08929597378832207,-0.04773071492094096,2.19461432011827,0.006489065685235083,1e-05,0.2848900166049809,5.356303401272169,0.008169240283972602,0.005025767802094176,0.11288667668854023,0.0016777395563878756,-0.01130117904683733,17.970612811275753,3.012426451979272,-4.028707167856998,1.2125417057613963,-0.31937744659070855,0.0029539072612791333,1.30305563531675,-0.4805644675332001
235,25.711415796507687,9.481244262943278e-05,0.7680340317797124,-0.08985723117081149,-0.047731898498354325,2.1944138245527296,0.006486115029020547,1e-05,0.28506345672540195,5.359395636628882,0.008179565570058766,0.005021757032603836,0.1128860645802478,0.0016766734544389752,-0.011276240425391102,17.94504709970144,2.9955734410732364,-4.0252114038737545,1.2112429394580062,-0.31814571380156137,0.0029611512290540344,1.3030287965577692,-0.4803622835840385
236,25.711495102503157,7.930599547023576e-05,0.76787895214386,-0.08973594735554519,-0.04770136558353852,2.193487986705329,0.00648523072728064,1e-05,0.2849826653071005,5.358710465217605,0.008177969254619432,0.00502224554905906,0.11289862294278859,0.001676344795414544,-0.011275311788246216,17.95422792866728,2.994203366908542,-4.027798617065617,1.2109879477831837,-0.31801626314238407,0.0029542294976657468,1.3028133423015138,-0.4802240108382705
237,25.71158871514231,9.361263915153017e-05,0.7678651386287534,-0.08975440887422839,-0.04756835159810408,2.192422201122234,0.006483091180095205,1e-05,0.28489524293103413,5.35763555106683,0.008179156098020935,0.005021232810779451,0.11291010483619408,0.0016769523791111442,-0.011267187903914979,17.957826955175832,2.9909751821077943,-4.031055568792406,1.2101145279730392,-0.31730393952343433,0.002944906577772039,1.3023946467001013,-0.47989696365991213
238,25.711652987264543,6.427212223414358e-05,0.7680557742573211,-0.08991648942600539,-0.04750701903081775,2.191086615535337,0.006482407237918684,1e-05,0.284912761724069,5.357311299944987,0.008182855236791822,0.005019873415816457,0.11291292281651191,0.001678307994971252,-0.011245281214381626,17.948662066026284,2.9749784939698642,-4.031319684228876,1.2093063596428635,-0.31647876142374115,0.002945038495693396,1.30234463751886,-0.4799369395253713
239,25.711683036356355,3.0049091812145434e-05,0.7681243316902326,-0.09002639434063789,-0.04729094468932623,2.1903584279170496,0.00648259458580977,1e-05,0.28488028026493506,5.355920757832688,0.00818397368125537,0.005019747831178506,0.11290845458948384,0.0016783555408888845,-0.01123932477301429,17.950944528602793,2.9723725274264043,-4.030985164409081,1.2089843644288525,-0.3160898259660595,0.0029358788805963145,1.3023451929932752,-0.4798394393915413
240,25.711736510336,5.347397964428069e-05,0.7684369013615283,-0.0902872780214311,-0.0472052552707008,2.1894294410177153,0.006483068571644263,1e-05,0.28497671724019347,5.3557426032534785,0.008190142061822532,0.005017767285509276,0.11289289045010903,0.0016796670486813484,-0.011209562475135637,17.929255974174406,2.9521188899836246,-4.028492085882097,1.2082230235560096,-0.3152792063108925,0.002944771125328021,1.302538601294506,-0.4801220685774997
241,25.711746349040062,9.838704063014347e-06,0.7685078123808414,-0.09032847460320743,-0.04722994168341698,2.1891680054116947,0.006483256715408462,1e-05,0.2850012598434388,5.355684867810431,0.008191452660337854,0.005017372608679799,0.11288805737857227,0.0016798548244356067,-0.01120106936889846,17.92310808084008,2.946231336267405,-4.028959134629829,1.2081058523083599,-0.3151255187409283,0.002947583035612541,1.3026644622075765,-0.4802449501329482
242,25.711766202981956,1.9853941893188676e-05,0.7685816840693037,-0.09037961057949057,-0.04718781895893414,2.1889267444399407,0.006484063812494799,1e-05,0.2850461820751358,5.355529272372852,0.008193106289557538,0.005017112402712214,0.11287799827758793,0.0016798164147835833,-0.011190639321566886,17.914767135289594,2.9389505473978703,-4.026890707117154,1.2080647585855382,-0.315049348351421,0.0029531279925003053,1.3028744376985508,-0.48046479988918694
243,25.711790645579512,2.4442597556628698e-05,0.7686228660783405,-0.09037905836329467,-0.047119583584685994,2.188334563692595,0.006484666991757097,1e-05,0.28507813304902174,5.355142853039978,0.00819428999522805,0.005017178275369376,0.11286869035552505,0.0016790470432443646,-0.011176715914945946,17.9069706830308,2.92939573147967,-4.024709041572587,1.2080679973747697,-0.3150506207545951,0.002958314182034171,1.303180116305932,-0.4807561788285495
244,25.711830353730306,3.9708150794126595e-05,0.7686502748721149,-0.09037102093657737,-0.04704516191459249,2.187719166179192,0.006484217543776487,1e-05,0.28507826476589954,5.354678053915611,0.008194109266571499,0.005017690210612171,0.11286487672738409,0.001678151705212717,-0.011167701060252538,17.905749681503952,2.925243582836141,-4.023160691283359,1.2082076768938272,-0.3152757280934613,0.0029548600095916765,1.303452434185211,-0.48098371831327996
245,25.71189210345011,6.174971980499322e-05,0.7690439629952258,-0.09043171300718557,-0.046878779180647395,2.185012845265994,0.00648062851087422,1e-05,0.2851184380761367,5.354419446329521,0.008196178096533752,0.005017853076568331,0.11286975343494941,0.0016763273435066264,-0.011122872016922596,17.893058471252182,2.9015319359482556,-4.019411603317867,1.208325106099989,-0.3153835262286936,0.0029439010251461973,1.304233304579334,-0.4817253301872133
246,25.71191756765683,2.546420671833971e-05,0.7691477208075339,-0.09064167603405544,-0.04679927725157291,2.18321951767843,0.00647815284305024,1e-05,0.28513551076719346,5.354336877431884,0.008196888619332338,0.0050179500396553625,0.1128816248962097,0.0016759384920991575,-0.01109737032603884,17.88909174255639,2.889107799598115,-4.014399360206934,1.2082270346245483,-0.3155381748674986,0.002933565440298438,1.3046231476802368,-0.4819147931935539
247,25.711956258476064,3.869081923468798e-05,0.7691252399187254,-0.09061498114621272,-0.046867890419348426,2.183881162992157,0.006478017840066258,1e-05,0.28510985326521776,5.354723343438986,0.0081959093871282,0.005017755497239667,0.11288992807997839,0.0016768151959791044,-0.011110842833839799,17.895408249501635,2.8980404617914854,-4.01761944725264,1.2082484096906911,-0.31546293515505053,0.0029304235556615733,1.3042814196972923,-0.4816661830546417
248,25.711984423116085,2.816464002108887e-05,0.7691498870078624,-0.09067870358387893,-0.046898189483086085,2.1838991656252142,0.0064776489523993295,1e-05,0.2851030220536306,5.355036244410945,0.00819494925200418,0.005017697472824817,0.11290206788435508,0.0016777258300744507,-0.011113964104270768,17.899510666207906,2.902580648875425,-4.019002587981654,1.2083885501872142,-0.3155312197108009,0.0029235355294024643,1.3041116445293148,-0.48155134868310623
249,25.7120269582406,4.253512451413144e-05,0.7692172640180255,-0.09084400716708035,-0.04688325618071297,2.183216272402813,0.006478163191822288,1e-05,0.2851154437044615,5.355186248180476,0.00819334228854746,0.005017789650221315,0.11292042303064904,0.001678874193681527,-0.011106698707457991,17.90223591131537,2.9033778095810345,-4.0192840827527485,1.208723517736936,-0.3157778461265225,0.002912415553160646,1.3040336644376946,-0.4815419955324858
250,25.712084448540452,5.749029985224752e-05,0.7694077726331333,-0.09105353295693236,-0.04676869462060781,2.1815861077601766,0.006480581398087564,1e-05,0.28514655795291854,5.3550554182878605,0.008190674858606885,0.005017842884043445,0.11294015768598056,0.0016795611052176124,-0.011084525443674212,17.90179332693834,2.8980424037334753,-4.018422557414382,1.2092283521264136,-0.31619382034638893,0.0028989637469901135,1.3040665343739761,-0.48157631112028165
251,25.71211044276473,2.5994224277070543e-05,0.7695685168587624,-0.09121280716458907,-0.046733616857535056,2.180240583187568,0.006482022275284803,1e-05,0.2851679569128676,5.355045979546805,0.008188777884856873,0.0050175008522415025,0.11295233207819873,0.001679928461553189,-0.011065755596378147,17.900228559582047,2.892292422997529,-4.019349996964156,1.2093500454473398,-0.31647343615477813,0.002890055025848619,1.3039781958724415,-0.48160349277111003
252,25.712156609037415,4.6166272685610465e-05,0.7697906061118519,-0.09133275968559174,-0.04658570392392247,2.178621933051081,0.006485702878515412,1e-05,0.2852090004297352,5.3546333146925456,0.008186254418557115,0.005017244837123701,0.11295522290329085,0.001679604586902606,-0.011040461692075317,17.895535339127097,2.8835448920753293,-4.018757513431653,1.2097163982583619,-0.3168273503913719,0.0028842865621286,1.3040624265735838,-0.48160003837906545
253,25.71216988207608,1.3273038664607384e-05,0.770012258135409,-0.09136107183475656,-0.04639895534677338,2.1773974166874157,0.0064892778813688805,1e-05,0.2852270913937436,5.354280964678718,0.008182388646320767,0.005016813147759377,0.1129533430259126,0.0016789780666910598,-0.011024422290577008,17.89574034474643,2.880833376030604,-4.016180614276005,1.2099964460861443,-0.3172098289447163,0.0028784802141033905,1.3038687036707926,-0.48130914993398916
254,25.712210447546124,4.056547004438471e-05,0.7700444704432162,-0.09129924970568352,-0.046386723232174125,2.1772995047543278,0.006489538831588031,1e-05,0.28522855394160657,5.354123221157118,0.008182094763324129,0.005016627790993647,0.11294328987468075,0.0016781967386504419,-0.011021762349961984,17.893971048642964,2.879233959320197,-4.018569466908622,1.2099533969037166,-0.31723753509533364,0.002880966888111046,1.3039051960522587,-0.4812929684676602
255,25.712230288687458,1.984114133435355e-05,0.7700933307496681,-0.09122377801863447,-0.0463678799197204,2.177284705279455,0.006489477821942606,1e-05,0.2852228426656998,5.354099866604947,0.008181128856028683,0.00501629473893152,0.11293467755894496,0.0016775685603855354,-0.011022161872559402,17.894646329830465,2.8804102449971074,-4.0206615779693475,1.2099010005775797,-0.3172821636425064,0.0028816347924812305,1.3037882368089684,-0.48114922277227345
256,25.712260207230777,2.9918543319240598e-05,0.7701821130919262,-0.09112322034422508,-0.04631170038645557,2.177210720560537,0.006489292362130147,1e-05,0.2852189316044467,5.354164993036125,0.008178375496532919,0.005015592508858035,0.11292226414070272,0.0016769710352224738,-0.011024184910414318,17.898539423514627,2.8854691757181294,-4.024031531692691,1.209936336313552,-0.31745591534128864,0.0028797398800051405,1.3034302930852575,-0.48074889223187933
257,25.7123139404954,5.3733264621769194e-05,0.7703808395286911,-0.09107950247875615,-0.04602859362447897,2.1755117973358895,0.006487774762840776,1e-05,0.28530266048300534,5.353869914498793,0.008174637422740931,0.005014375425152312,0.11289390157107214,0.0016764455347791293,-0.011000709466659025,17.897049472440493,2.881206934606557,-4.027363357419855,1.210345871980071,-0.3179862893928045,0.002875898651392298,1.3031076526313699,-0.4804494970036168
258,25.71233667786472,2.2737369320680045e-05,0.7706298132823214,-0.09118572349910274,-0.045650849467754474,2.1727154077047732,0.006486142247897366,1e-05,0.28542447798567583,5.353664201156691,0.008167270883686474,0.005012320815685145,0.11286497054452962,0.0016767687810187843,-0.010966030129375451,17.89938995699349,2.8786503148729463,-4.029469338108347,1.2109818101728063,-0.31896489916723797,0.002864121488302371,1.3024512346919743,-0.47958858412027006
259,25.712366077541716,2.9399676996888502e-05,0.7705296091241163,-0.09117970372541541,-0.04570467646619907,2.173186867521435,0.0064859481335269075,1e-05,0.285422633052433,5.353648973034133,0.00817062082926771,0.005012945637702948,0.11287220194460164,0.001677160725089317,-0.010969337825101932,17.895650672870126,2.8754234639698195,-4.027522245356618,1.2109101639681465,-0.3186968704326372,0.0028697057364434407,1.3027486705915772,-0.4800006091779982
260,25.712371833802717,5.756261000300356e-06,0.7704795613038787,-0.09118111443383686,-0.045724565897583676,2.173353507246971,0.006485881380947031,1e-05,0.2854248272158727,5.353684703361322,0.008171767049587391,0.005013065917299728,0.11287498621919217,0.0016774580930761925,-0.010970806145974206,17.89462424697479,2.8748118618387277,-4.026692117601692,1.2108835754037852,-0.3186171129033171,0.0028721567494707024,1.3028125698872577,-0.48008688256243776
261,25.712384465983785,1.2632181068283899e-05,0.7704102090087821,-0.09117991517361133,-0.04571520688236211,2.1732914878123943,0.006486102356059707,1e-05,0.28544547640765644,5.353757360022584,0.008173409186050204,0.005012952379914849,0.11287898539460883,0.0016781110495452743,-0.010968231147046767,17.892032271976795,2.8727228668853284,-4.0257811654684525,1.2109169191232467,-0.31858286972217237,0.0028770831741365245,1.302845568406571,-0.4801551220536799
262,25.71240280322833,1.8337244544142095e-05,0.7703348684116031,-0.09114285529838394,-0.04567812318116053,2.1729989493139854,0.006486733722037904,1e-05,0.2854718425326338,5.3539697183951604,0.008174683667093185,0.005012354826062386,0.11288459569564852,0.0016787165823127501,-0.010962959434169903,17.889456940642297,2.871276857666597,-4.026163862446296,1.2109753777294194,-0.31865998026568404,0.0028835271760834875,1.3027145641012297,-0.48007857330005144
263,25.712414375162787,1.1571934457776933e-05,0.7702937262190592,-0.091048866942404,-0.04559283380455347,2.1725965991393554,0.006487674005519511,1e-05,0.2854901077723738,5.3541928944134725,0.008175401441350944,0.005011569976330015,0.11288969651430852,0.0016788477252793774,-0.010956680670108306,17.887168705765568,2.870311291880521,-4.02698644272814,1.2110920615690175,-0.3187184617754628,0.0028898926221051723,1.30256332499491,-0.4798836470737587
264,25.71242782171467,1.3446551882623226e-05,0.77028353780445,-0.09097248563892488,-0.045513118880336836,2.172092477040803,0.006488327085024767,1e-05,0.2855046936501869,5.354363692704796,0.008174734907515196,0.0050106905863917355,0.11288971388644449,0.001678641465577822,-0.010950079678982488,17.88635427485419,2.870470032388042,-4.028541682490926,1.2111512271706724,-0.3189163437947057,0.002893336286824533,1.3023026890587799,-0.47964315181122585
265,25.712435870576925,8.048862255805034e-06,0.7702498151134811,-0.09089814254765224,-0.04546020871301887,2.1718590926250227,0.006488480130472569,1e-05,0.28550201703417233,5.354423542754379,0.008174325164692652,0.005010185509856582,0.11288804867620644,0.0016781554219757989,-0.01094685130059321,17.885360115605366,2.8704900909283735,-4.029407369098902,1.211140909609066,-0.31898542192076995,0.0028961458900561023,1.3022008101621998,-0.4795339147702807
266,25.71244192590265,6.055325723508531e-06,0.7701918739906323,-0.0907624243478492,-0.04537353072256347,2.1716007595109446,0.006488459018059448,1e-05,0.28548671107380663,5.354491570298819,0.00817322537136039,0.00500942827838105,0.11288447395387163,0.0016775082488241656,-0.010943858488024809,17.8844294243343,2.8715946378426844,-4.029369565674081,1.2111049233805118,-0.31902835835378923,0.0029000101091906086,1.3020430603882136,-0.4793398945746484
267,25.712450272870832,8.346968183303716e-06,0.7700355402473332,-0.09066137594409583,-0.04538615392106598,2.171910412328817,0.0064878268086612425,1e-05,0.2854618143540324,5.3544640306098135,0.008174405728511374,0.005009372885280843,0.11288230351287612,0.0016770629929470822,-0.01094650935303729,17.881338473858158,2.8709727240464695,-4.029669840524797,1.210935251511079,-0.31884158102092086,0.002906656425786847,1.3021918402612027,-0.4795056519499695
268,25.712456523760963,6.250890130843345e-06,0.7699855390154591,-0.09065682293744295,-0.04538664470498631,2.171937176966634,0.006487340638898579,1e-05,0.2854658030794439,5.35441598469567,0.008174928319491155,0.00500942324238102,0.11288087438896943,0.0016773743877793069,-0.010946063850815695,17.879922251231093,2.870022634953978,-4.028879260496156,1.2109232450850966,-0.3187699020523036,0.002908521476779262,1.302270237109225,-0.47959641236690403
269,25.712466965446495,1.0441685532214251e-05,0.7698157199210441,-0.09060954092945206,-0.04539640806290876,2.171881954019801,0.006486053497568732,1e-05,0.2854752910590672,5.354310258811105,0.00817613095834865,0.00500928988521515,0.11287594472724749,0.0016781760380174089,-0.010942906784115707,17.87483001246715,2.867389376368969,-4.026596097875753,1.2108489392183803,-0.3185796001382175,0.002915849687974691,1.3024680847047385,-0.47981638096776824
270,25.712469285652574,2.3202060788207746e-06,0.7698026964971881,-0.0905705103302038,-0.04538136853139241,2.171707966431612,0.006485917471009982,1e-05,0.28548217106447726,5.354292317884235,0.008176211370626274,0.0050091162555140145,0.11287410756821946,0.001678301025512077,-0.01093978983698433,17.872896001627826,2.8663648928329257,-4.026567929378578,1.2108584385792474,-0.3185447853602036,0.0029180827369329025,1.3024892089818274,-0.47987549000401664
271,25.71247350185036,4.21619778734339e-06,0.7697996287510999,-0.09056048363332139,-0.045387369685214854,2.1715501351718003,0.006485843705103366,1e-05,0.28548730494277225,5.35427992916974,0.008175927664426466,0.005008977606151503,0.11287249609719366,0.0016784223309074143,-0.010937444830354833,17.871849694410994,2.8660058273175832,-4.02635031570915,1.2108544031668396,-0.3185416512910472,0.0029189092707947307,1.3024995850361136,-0.4798822406907523
272,25.71249464572826,2.1143877898310848e-05,0.7698765144849947,-0.09048787671211517,-0.04544120238658002,2.169937947776007,0.006485943367691481,1e-05,0.2855454469820961,5.3542122096741345,0.008173371863544242,0.0050077789623825435,0.1128609323271283,0.0016792350045805977,-0.01091366768303836,17.862145629305424,2.862228422224598,-4.025389967419887,1.2108720382974596,-0.3185511190629756,0.0029246302221014766,1.3025889055585997,-0.47997826832233625
273,25.71250887956811,1.4233839848998286e-05,0.7699786881821948,-0.09051930509357667,-0.04542850113709474,2.169463091325948,0.006486661593897634,1e-05,0.285563556013175,5.354264418476591,0.008172946289234352,0.005007639726456772,0.11286319653642002,0.0016788298515202557,-0.010907201303502572,17.860121317062514,2.8616220651739837,-4.025143930790867,1.210878716374894,-0.31859175288552544,0.0029233682213600383,1.3026334226711263,-0.4800089883948181
274,25.712540688277794,3.180870968577665e-05,0.7706331865070302,-0.09067557418758485,-0.045002698214032175,2.1654723440191983,0.0064906602979568385,1e-05,0.2857012317102395,5.354565085984058,0.0081708133238128,0.005005559602699146,0.11288235207105152,0.0016774184399267567,-0.010852761368959215,17.84367977876598,2.8566140958141975,-4.025108994218406,1.2111684953306432,-0.3189789135236507,0.002918751764493927,1.3027392226624748,-0.4799086889607193
275,25.712568806642643,2.811836484895025e-05,0.7707642792721192,-0.09091399240573449,-0.04498150335110945,2.164710749383212,0.006491121429171975,1e-05,0.28574084474036177,5.354484245241279,0.008173318194636353,0.005005957836208548,0.11289556881630916,0.0016770815590092967,-0.010840243314831943,17.834476076241796,2.8532939013455585,-4.021609594908892,1.2109147173248112,-0.3189134435920869,0.002917644561757729,1.3031796990807487,-0.4804951093386539
276,25.71258495924578,1.6152603137697952e-05,0.7706203214223948,-0.09085278100980052,-0.04495163002109944,2.1651985173665795,0.0064899574244189455,1e-05,0.2857195452357274,5.354388428017211,0.008174150952577312,0.005005973494718992,0.1128923177759602,0.0016775799493762076,-0.010846536723215502,17.83582399539795,2.85359351840727,-4.021713593112687,1.2109337986071798,-0.318826310408487,0.00292071630550006,1.3031455802588712,-0.4804456505449563
277,25.71259795643377,1.2997187987195957e-05,0.7705993450592598,-0.09087403810292435,-0.044835873542211364,2.164859500931179,0.0064889927904674466,1e-05,0.2857229447905096,5.35421196925393,0.008175313490582196,0.005005618993820028,0.11289372846394058,0.0016779669754176712,-0.010841177396636951,17.83218036998706,2.8525801451218102,-4.020936942949663,1.2109366262991255,-0.31877878858098835,0.002923104782165108,1.3032067132857694,-0.480493182676342
278,25.712617974124463,2.001769069437387e-05,0.7707125356451638,-0.09100927714957886,-0.044641461972253986,2.1638015981330674,0.006487489537400958,1e-05,0.28574057893926275,5.353777146221363,0.008177082994846338,0.005004857498183194,0.11289786974700478,0.0016784644374121752,-0.010826139818900826,17.824348745162887,2.8510406432706916,-4.019523045143583,1.2109363978344412,-0.3187608911680732,0.0029235831678893977,1.3033185153978797,-0.4805985620918538
279,25.712643317579513,2.53434550501197e-05,0.7712582181743989,-0.09137367612406512,-0.044454389104022586,2.161961081705711,0.006486114961667977,1e-05,0.2857776618264803,5.353028479770165,0.008177094742768936,0.0050037497747644575,0.11289990505111691,0.0016788609203345825,-0.010804772705198919,17.819322469018413,2.8534975171627646,-4.018378657491171,1.2110856602867786,-0.31895612320596417,0.0029088846273442486,1.3031768349337454,-0.4804298825554139
280,25.71266359340993,2.0275830415528162e-05,0.7715820032751792,-0.09171608235520033,-0.04438579229484678,2.1609412634991227,0.006484300819258048,1e-05,0.28579727735919247,5.352338767723605,0.008178805362129204,0.005003340899288352,0.11290054533201009,0.001679134795856309,-0.010792665636583433,17.814077713818588,2.8546471362549646,-4.019280976878265,1.2110636466229558,-0.3189824060438035,0.002898558831969734,1.303267772621324,-0.48056191753853217
281,25.712671335602707,7.74219277843713e-06,0.7716751922142284,-0.09173012561485917,-0.044462289814528544,2.1609204323075812,0.00648498589676857,1e-05,0.2858055179136619,5.352447083573271,0.008177706680087498,0.005003449382104488,0.11289697959620451,0.001678733220433403,-0.01079348987219736,17.815942651592493,2.8557424196644274,-4.019672747553881,1.2110715749185677,-0.31902906860372915,0.0028944810392156723,1.3032193896795552,-0.48051254840311847
282,25.71267784946172,6.513859013068668e-06,0.7717870405955429,-0.09180984579343392,-0.04454036907063568,2.1611377726261645,0.006485192438924019,1e-05,0.28581011510353277,5.352563346754797,0.008177555866061158,0.005003711827045203,0.11289036181305989,0.001678180827888141,-0.010798558767615395,17.818802503269918,2.8583006394689514,-4.019249973850101,1.2110148450210414,-0.31904560959691824,0.0028865111003287254,1.3032104909902156,-0.4804360031635474
