Date,Food and non-alcoholic beverages,Alcohol and tobacco,Clothing and footwear,Housing,"Furnishings, household equipment and services",Transport,Other goods and services
2012-03-31,-0.3658314676274904,0.28349412275001473,-0.04653964681550589,0.3256903571535052,-0.061845224669089344,0.2105951803346627,0.6538855485311441
2012-06-30,0.01590106134149582,0.27823139028596827,0.003076614666576584,0.413521885971601,0.03966728089400759,0.11242533089665875,0.50498211341434
2012-09-30,-0.004041452528501938,0.20517234166741138,0.00963280111042444,1.027879310255864,0.13844387373510725,0.19126503066005499,0.5068656019102407
2012-12-31,0.08956419151498576,0.1620730286413634,-0.024967571874425543,0.9913851141733403,0.04320801829354375,0.25294407411254377,0.5746676946604453
2013-03-31,-0.1822590694136822,0.36509611008815807,0.06936963379583676,0.8583619267122407,0.15714417429315153,0.3731836173907715,1.088747309592279
2013-06-30,0.094073482481595,0.4172801595948693,0.017465521547223736,1.064869863140761,0.2638746412663501,0.3347431792107133,0.5295456078291021
2013-09-30,0.21786141257257735,0.29745881098330396,0.02654440611666535,1.3029723611441892,0.10253615985880149,0.27666609127413244,1.161562592611702
2013-12-31,0.8994082391782263,0.34489741350824576,-0.02703104973857529,0.6657064037576312,0.14140118962714904,0.16952217587258187,1.1699106613190082
2014-03-31,0.4852560700953955,0.43168143111348856,0.010630321827147474,0.653767831309398,0.06770937420363687,0.15362741360800508,1.176645849369994
2014-06-30,0.237089327658306,0.4614663968550583,-0.004537287399810512,0.6515188690368663,0.07831694929703903,0.029285355061262515,0.3109880710642556
2014-09-30,0.7686850653245058,0.4760568651096341,-0.0399818349980024,0.5010491649630077,0.04861985226500811,-0.07832966582797286,0.20271059253964374
2014-12-31,0.19087473877451042,0.40741507986600967,0.00930836105061422,0.6316854417889768,0.044749199047899264,-0.4132154652834459,0.5150759587529485
2015-03-31,0.059846759145441894,0.2706729668786721,-0.0023483288642873607,0.6369770377060499,0.08164674968341895,-0.5844835720284742,0.7556979625558008
2015-06-30,-0.18630580023669552,0.3607876105476459,0.006421336813775184,0.4337281922310987,0.1771657496273864,-0.356444956750871,0.6656148904794832
2015-09-30,-0.03323827782670229,0.2857610128066947,0.026249844300602905,0.42119944882363525,0.15379961546409907,-0.3799861524439557,0.7275187603820616
2015-12-31,0.12787499584586534,0.5009973456148984,0.004681730994055133,0.3839934524585285,0.09913746671735346,-0.3283050230362333,0.906528592758151
2016-03-31,-0.008808811891994613,0.3410900408098613,-0.04837253791208403,0.34145503553488554,0.06231656005090069,-0.24739590911192558,0.6261571920179817
2016-06-30,0.07932602601400444,0.3049716331691491,-0.04264776862194394,0.2680262883231549,0.04467910528067641,0.11123241137771328,0.37343189966519524
2016-09-30,0.4681588217236208,0.36506150972861784,0.009452333655420612,0.647134989157155,0.019076988455825155,0.42464725479534493,0.4093610443905251
2016-12-31,0.31475655523128593,0.33341724468353756,-0.030655774349041612,0.48751380126401883,0.00944596675824478,0.6654768438492472,0.39961541754615204
2017-03-31,0.20883612297996182,0.49003409466128,-0.0407807555992526,0.6378602321355518,0.028863199491633594,0.6430738847974777,0.7630117991879183
2017-06-30,0.03310621309439471,0.41293527189564727,-0.07302722739530784,0.46502457915136397,0.07664669647164786,0.41941247904527706,0.6542049669540002
2017-09-30,0.17319772162145236,0.6366685751484691,-0.019275873934316054,0.6712294270636253,0.1265166877135216,0.6056002533147518,0.9506663642107137
2017-12-31,0.3608647914262389,0.6340912532844329,-0.0661277446927861,0.6107390307925611,-0.09950377497854548,0.7620523345614557,0.2580651948410292
2018-03-31,0.1963561450628455,0.3635091509508507,-0.04597229547951612,0.505116300638462,-0.1533282662524322,0.45367079130349586,0.3485982990443385
2018-06-30,-0.2226984392781872,0.4229724555383834,0.004293964166079182,0.28875988742706016,0.010247624549119923,0.3589510913155402,0.14005445945985823
2018-09-30,0.24761108544123486,0.4110410894479861,0.036426825178348735,0.4788504472174279,0.08474752470767145,0.1399437845998684,0.5072736880261145
2018-12-31,0.21596295053204592,0.23687911991309235,-0.0031537954137093225,0.26451380130952684,-0.021171241696692558,-0.08641947053209079,0.45046591389272883
2019-03-31,0.3002327844793547,0.2793411453049327,0.03796192757921913,0.13641293800386006,0.028862237674850875,-0.17840317941431605,0.41917241317932963
2019-06-30,0.32023652785764495,0.4149992106510069,0.0710834354863027,-0.14471692001428674,0.12194302809180721,0.029072747068461795,0.5348109656699479
2019-09-30,0.5309707112848712,0.6318945671614651,0.053863748288174466,0.27948419033786653,0.21791013647471325,0.10400186723749624,0.6973528937235123
2019-12-31,0.8822817799431741,0.7077373827173128,0.060401100589556465,0.008788799334429042,0.26683966531587505,0.05441549420845012,-0.07240027047950968
2020-03-31,0.624716833655355,0.5118642956264758,0.014359360940731387,0.2420241334333451,0.37278278911904245,0.015133232112072592,0.38352327137816045
2020-06-30,0.3479207113737858,0.492989266335761,-0.0020920202236180026,-0.2250221411911599,0.5070302494985369,-0.09325542721032014,0.15121739384308444
2020-09-30,0.24076505723595792,0.41342613019750435,-0.04005724126893781,-0.32619198908769004,0.5541821906097191,0.06764947840487898,0.41890673367874154
2020-12-31,0.2098329558946187,0.39111242757626297,-0.04034053882772668,-0.43980986825032387,0.6374835242106993,0.6199925296411241,0.8643799141980102
2021-03-31,0.26635445670098956,0.27854144437930395,0.002552572476273031,-0.019122000387319076,0.638983974392964,0.9476691618818665,0.4496434209793815
2021-06-30,0.35941412183212545,0.30874821249411555,0.054194915272626404,0.5827929710277487,0.5149003230050034,1.4460027323460145,0.7171431437954199
