Date,headline_yoy,official_core_yoy
2018-02-01,1.4840182648401923,1.0204081632652962
2018-03-01,1.1415525114155223,0.9060022650056565
2018-04-01,0.5681818181818121,0.6764374295377573
2018-05-01,0.6810442678774287,0.6756756756756799
2018-06-01,0.6818181818181834,0.7891770011273946
2018-07-01,0.9111617312072884,0.7891770011273946
2018-08-01,1.2499999999999956,0.9009009009008917
2018-09-01,1.133786848072571,1.013513513513531
2018-10-01,1.3590033975084959,1.0101010101010166
2018-11-01,0.7900677200902928,0.8968609865470878
2018-12-01,0.22522522522523403,0.6726457399103047
2019-01-01,0.22497187851517886,0.787401574803126
2019-02-01,0.22497187851517886,0.6734006734006925
2019-03-01,0.5643340857787837,0.8978675645342493
2019-04-01,0.9039548022598876,0.8958566629339249
2019-05-01,0.6764374295377573,0.7829977628635243
2019-06-01,0.6772009029345494,0.6711409395973034
2019-07-01,0.5643340857787837,0.5592841163311046
2019-08-01,0.33670033670034627,0.5580357142857206
2019-09-01,0.22421524663678305,0.33444816053511683
2019-10-01,0.22346368715084886,0.33333333333334103
2019-11-01,0.5599104143336975,0.5555555555555536
2019-12-01,0.786516853932584,0.7795100222717233
2020-01-01,0.7856341189674598,0.8928571428571619
2020-02-01,0.561167227833903,0.6688963210702337
2020-03-01,0.561167227833903,0.4449388209121219
2020-04-01,0.22396416573349232,-0.11098779134294245
2020-05-01,0.22396416573349232,-0.11098779134294245
2020-06-01,0.11210762331836932,-0.11111111111110628
2020-07-01,0.22446689113355678,0.0
2020-08-01,0.0,-0.4439511653718031
2020-09-01,-0.22371364653244186,-0.33333333333332993
2020-10-01,-0.5574136008918651,-0.6644518272425182
2020-11-01,-1.0022271714921982,-0.9944751381215533
2020-12-01,-1.114827201783719,-1.104972375690605
2021-01-01,-0.6681514476614692,-0.6637168141592986
2021-02-01,-0.5580357142857095,-0.5537098560354337
2021-03-01,-0.44642857142855874,-0.33222591362126463
2021-04-01,-1.1173184357541888,-0.8888888888888835
2021-05-01,-0.7821229050279377,-0.5555555555555536
2021-06-01,-0.4479283314669513,-0.444938820912133
2021-07-01,-0.2239641657334812,-0.22246941045606095
2021-08-01,-0.3355704697986739,0.0
2021-09-01,0.22421524663678305,0.0
2021-10-01,0.11210762331836932,0.11148272017835748
2021-11-01,0.5624296962879693,0.44642857142858094
2021-12-01,0.7891770011273946,0.5586592178770999
2022-01-01,0.4484304932735439,0.22271714922048602
2022-02-01,1.0101010101010166,0.556792873051215
2022-03-01,1.2331838565022402,0.8888888888888946
2022-04-01,2.485875706214702,2.130044843049328
2022-05-01,2.4774774774774855,2.0111731843575287
2022-06-01,2.3622047244094446,2.1229050279329753
2022-07-01,2.5813692480359363,2.4526198439241975
2022-08-01,2.9180695847362603,2.7870680044593144
2022-09-01,3.0201342281878985,3.121516164994431
2022-10-01,3.6954087346024567,3.563474387527843
2022-11-01,3.803131991051445,3.6666666666666625
2022-12-01,4.026845637583887,4.0000000000000036
2023-01-01,4.352678571428581,4.11111111111111
2023-02-01,3.2222222222222374,3.2115171650055396
2023-03-01,3.322259136212624,3.083700440528636
2023-04-01,3.4178610804851184,3.4028540065861757
2023-05-01,3.1868131868131977,3.1763417305586072
2023-06-01,3.296703296703307,3.2822757111597323
2023-07-01,3.2822757111597323,3.1556039173014083
2023-08-01,3.1624863685932203,3.0368763557483636
2023-09-01,3.0401737242128357,2.7027027027026973
2023-10-01,3.3477321814255,2.9032258064516148
2023-11-01,2.909482758620685,2.5723472668810254
2023-12-01,2.580645161290329,2.243589743589758
2024-01-01,2.1390374331550888,2.134471718249742
2024-02-01,2.7987082884822323,2.7896995708154515
2024-03-01,2.6795284030010746,2.564102564102577
2024-04-01,2.558635394456288,2.2292993630573132
2024-05-01,2.7689030883919052,2.547770700636942
2024-06-01,2.765957446808498,2.648305084745761
2024-07-01,2.754237288135597,2.6371308016877704
2024-08-01,3.0655391120507414,2.8421052631578902
2024-09-01,2.528977871443616,2.421052631578946
2024-10-01,2.298850574712641,2.1943573667711602
2024-11-01,2.9319371727748678,2.612330198537105
2024-12-01,3.6687631027253698,3.0303030303030276
2025-01-01,3.9790575916230253,3.239289446185989
2025-02-01,3.560209424083771,3.0271398747390377
2025-03-01,3.549060542797511,3.125
2025-04-01,3.63825363825363,3.530633437175501
2025-05-01,3.626943005181338,3.6231884057970953
2025-06-01,3.4161490683229934,3.4055727554179516
2025-07-01,3.1958762886597825,3.083247687564228
2025-08-01,2.871794871794875,2.6612077789150312
2025-09-01,2.877697841726623,2.877697841726623
2025-10-01,2.860061287027582,2.9652351738241434
2025-11-01,2.746693794506605,2.9531568228105876
2025-12-01,2.0222446916076775,2.332657200811372
2026-01-01,1.5105740181268867,1.9230769230769384
2026-02-01,1.3144590495449915,1.5197568389057725
2026-03-01,1.4112903225806273,1.7171717171717171
2026-04-01,1.3039117352056095,1.4042126379137265
2026-05-01,1.4999999999999902,1.4985014985015033
2026-06-01,1.7017017017016967,1.4970059880239583
2026-07-01,1.8981018981019115,1.7946161515453696
2026-08-01,1.8943170488534555,1.6949152542372836
