Date,Food and non-alcoholic beverages,Alcoholic beverages and tobacco,Clothing and footwear,"Housing, water, electricity and other fuels","Furnishings, household equipment and routine household maintenance",Health,Transport,Communication,Recreation and culture,Education,Restaurants and hotels,Miscellaneous goods and services
1987-05-01,0.0,-0.19558574640757984,0.14175946225709948,1.0072955345734478,0.18291703713746477,0.18403756029850946,0.34677549938161106,0.13571668013877294,0.17669223298821604,0.7274101443060061,0.6867204091506641,0.36362237653440554
1987-06-01,0.0,-0.27947260930327733,0.2045151391673079,0.7021337794779994,0.12910188447958262,0.17224763799370013,0.13504382688271463,0.00973029638185471,0.02432106324118011,0.6830835136368496,0.7643350112145538,0.3588057170624383
1987-07-01,0.0,-0.41290522861017864,0.1914873412976662,0.5098057313564076,0.059826058045374386,0.08817981781642774,0.2648848551051624,-0.016150485888261474,0.13705726521567382,0.6388775396986555,0.7512654902923105,0.3909514630131397
1987-08-01,0.0,-0.20683811754870268,0.17013905317524186,0.5123972436721914,0.11362321824097599,0.11553640700519807,0.32338262012107005,0.08404740895413332,0.14991059904113965,0.37619642790922814,0.9395485273635139,0.4018537641224997
1987-09-01,0.0,-0.23232330750722296,0.1918622184785914,0.31848963467048913,0.2115972831334454,0.06702795895158462,0.19742119560639595,-0.0404548957795939,0.37092910981542626,0.11880263850468614,0.8435318516854551,0.3598133380498526
1987-10-01,0.0,-0.05795231629888032,0.27605957757759314,0.18251089824564723,0.32957858192556616,0.05662582671991223,0.2835541107453656,-0.07554790066817658,0.33038376898978306,0.24778680948737983,0.9986856893127602,0.2503409964681908
1987-11-01,0.0,0.18492001478446318,0.26946391682383464,0.044541336652149,0.36098827196374794,0.18192222733552782,-0.04915099985145265,-0.1501220145589216,0.4122836785540421,0.07601426372241525,1.1100837168907862,0.03415749967594879
1987-12-01,0.0,-0.10366410753577707,0.3758225335041856,0.46892105666911843,0.3583828071905981,0.517543143290156,0.1913856712414886,-0.06259123788550439,0.511314011869661,0.541793571712252,1.5467517652357428,0.01775383559766387
1988-01-01,0.0,0.5859236740469546,0.4023035190419204,0.5183776077350505,0.3699263380491995,0.8122664988561775,0.6859614693482097,-0.0701811989578793,0.49295213981063335,0.7757228288392167,1.8945832017125013,-0.07986712235083972
1988-02-01,0.0,-0.028115485613199293,0.37440512232284473,0.8416407134941006,0.31151617311003416,1.1762049694803796,1.1248507326677284,-0.11603541684118793,0.4751115976661924,1.1016932642808366,2.2677005318481855,-0.04834188456295994
1988-03-01,0.0,0.8454635860245234,0.36881214244435134,1.0330307094892945,0.29119615207176597,1.2918862216610438,1.3092222278558312,-0.07234056582219242,0.31078643911016635,1.1979571025723317,2.5128896046162623,0.04243446391905946
1988-04-01,0.0,-0.6350033392499576,0.30313954384513575,1.0507804816470647,0.21573118402714853,1.00088340762892,0.8342313819012563,-0.038478028516437855,0.07633106891901939,1.0315872909442612,2.370630694274531,-0.09589681026053176
1988-05-01,0.0,0.24184441855403022,0.5064665863832628,1.2325938656873894,0.26184333885277533,1.0851863978927283,1.2485449010478427,-0.004852817325914544,-0.0067162988986630145,1.2203194962788033,2.4949887634985366,0.002731283512909098
1988-06-01,0.0,0.1998207025175724,0.5881514291684955,1.3184193649161915,0.1753872449151076,0.5668162595382155,0.7172091810135375,0.15411528262830365,-0.03409791617873029,1.0226299931224947,2.3323983684725227,-0.05657150467113988
1988-07-01,0.0,0.3573955491587759,0.5922028985655139,1.2900157896292277,0.19941164412533,0.3852497476964206,0.4651982677673472,0.0033038361516791875,-0.019146561443014153,0.6432129625331785,2.0698158795117796,-0.07534413655580881
1988-08-01,0.0,0.39859332262133257,0.6629578293225165,1.150682137848485,0.23228062180512046,0.12672207214011305,0.17828899472473386,0.0032991105106666835,0.05662944824531791,0.29886975001410676,1.9259163965866573,-0.0619010102918863
1988-09-01,0.0,0.43021330376588496,0.7475620868646702,0.9353872307931714,0.24987495399332266,0.20356740722760747,-0.011296548458933839,0.0032599181691942147,0.076977812204087,0.1252148557781596,1.596971515097204,-0.02472255534480184
