"Timestamp","Country","Status","Iteration","Total","Percent","Elapsed","ETA","Updated","StatusFile"
"2026-09-21 19:23:12","AU","not found",,,,,,,
"2026-09-21 19:23:22","AU","not found",,,,,,,
"2026-09-21 19:23:32","AU","not found",,,,,,,
"2026-09-21 19:23:42","AU","not found",,,,,,,
"2026-09-21 19:23:52","AU","not found",,,,,,,
"2026-09-21 19:24:02","AU","not found",,,,,,,
"2026-09-21 19:24:12","AU","not found",,,,,,,
"2026-09-21 19:24:22","AU","not found",,,,,,,
"2026-09-21 19:24:32","AU","not found",,,,,,,
"2026-09-21 19:24:42","AU","not found",,,,,,,
"2026-09-21 19:24:52","AU","not found",,,,,,,
"2026-09-21 19:25:02","AU","not found",,,,,,,
"2026-09-21 19:25:12","AU","not found",,,,,,,
"2026-09-21 19:25:22","AU","not found",,,,,,,
"2026-09-21 19:25:32","AU","not found",,,,,,,
"2026-09-21 19:25:42","AU","not found",,,,,,,
"2026-09-21 19:25:52","AU","not found",,,,,,,
"2026-09-21 19:26:02","AU","not found",,,,,,,
"2026-09-21 19:26:12","AU","not found",,,,,,,
"2026-09-21 19:26:22","AU","not found",,,,,,,
"2026-09-21 19:26:32","AU","not found",,,,,,,
"2026-09-21 19:26:42","AU","not found",,,,,,,
"2026-09-21 19:26:52","AU","not found",,,,,,,
"2026-09-21 19:27:02","AU","not found",,,,,,,
"2026-09-21 19:27:12","AU","not found",,,,,,,
"2026-09-21 19:27:22","AU","not found",,,,,,,
"2026-09-21 19:27:32","AU","not found",,,,,,,
"2026-09-21 19:27:42","AU","not found",,,,,,,
"2026-09-21 19:27:52","AU","not found",,,,,,,
"2026-09-21 19:28:03","AU","not found",,,,,,,
"2026-09-21 19:28:13","AU","not found",,,,,,,
"2026-09-21 19:28:15","JP","complete","6001","6001","100.0%","01:57:09","00:00:00","2026-09-21 19:28:07","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\JP\Inflation Model\mct_model\results\python\japan_core_d3000_b3000_t2_s2022_status.json"
"2026-09-21 19:28:15","AU","complete","6001","6001","100.0%","00:32:38","00:00:00","2026-09-21 18:03:34","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\AU\Inflation Model\mct_model_core\results\python\australia_core_d3000_b3000_t2_s2022_status.json"
"2026-09-21 19:28:15","AU_HEADLINE","complete","6001","6001","100.0%","00:30:43","00:00:00","2026-09-21 18:01:40","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\AU\Inflation Model\mct_model_headline\results\python\australia_headline_d3000_b3000_t2_s2022_status.json"
"2026-09-21 19:28:15","KR","complete","6001","6001","100.0%","01:41:47","00:00:00","2026-09-21 19:12:45","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\KR\Inflation Model\mct_model\results\python\korea_core_d3000_b3000_t2_s2022_status.json"
"2026-09-21 19:28:23","AU","not found",,,,,,,
"2026-09-21 19:28:33","AU","not found",,,,,,,
"2026-09-21 19:28:43","AU","not found",,,,,,,
"2026-09-21 19:28:53","AU","not found",,,,,,,
"2026-09-21 19:29:03","AU","not found",,,,,,,
"2026-09-21 19:29:13","AU","not found",,,,,,,
"2026-09-21 19:29:23","AU","not found",,,,,,,
"2026-09-21 19:29:33","AU","not found",,,,,,,
"2026-09-21 19:29:43","AU","not found",,,,,,,
"2026-09-21 19:29:53","AU","not found",,,,,,,
"2026-09-21 19:30:03","AU","not found",,,,,,,
"2026-09-21 19:30:13","AU","not found",,,,,,,
"2026-09-21 19:30:23","AU","not found",,,,,,,
"2026-09-21 19:30:33","AU","not found",,,,,,,
"2026-09-21 19:30:43","AU","not found",,,,,,,
"2026-09-21 19:30:53","AU","not found",,,,,,,
"2026-09-21 19:31:03","AU","not found",,,,,,,
"2026-09-21 19:31:13","AU","not found",,,,,,,
"2026-09-21 19:31:23","AU","not found",,,,,,,
"2026-09-21 19:31:33","AU","not found",,,,,,,
"2026-09-21 19:31:43","AU","not found",,,,,,,
"2026-09-21 19:31:53","AU","not found",,,,,,,
"2026-09-21 19:32:03","AU","not found",,,,,,,
"2026-09-21 19:32:13","AU","not found",,,,,,,
"2026-09-21 19:32:23","AU","not found",,,,,,,
"2026-09-21 19:32:33","AU","not found",,,,,,,
"2026-09-21 19:32:43","AU","not found",,,,,,,
"2026-09-21 19:32:53","AU","not found",,,,,,,
"2026-09-21 19:33:03","AU","not found",,,,,,,
"2026-09-21 19:33:13","AU","not found",,,,,,,
"2026-09-21 19:33:23","AU","not found",,,,,,,
"2026-09-21 19:33:33","AU","not found",,,,,,,
"2026-09-21 19:33:43","AU","not found",,,,,,,
"2026-09-21 19:33:53","AU","not found",,,,,,,
"2026-09-21 19:34:03","AU","not found",,,,,,,
"2026-09-21 19:34:13","AU","not found",,,,,,,
"2026-09-21 19:34:23","AU","not found",,,,,,,
"2026-09-21 19:34:33","AU","not found",,,,,,,
"2026-09-21 19:34:43","AU","not found",,,,,,,
"2026-09-21 19:34:53","AU","not found",,,,,,,
"2026-09-21 19:35:03","AU","not found",,,,,,,
"2026-09-21 19:35:13","AU","not found",,,,,,,
"2026-09-21 19:35:23","AU","not found",,,,,,,
"2026-09-21 19:35:33","AU","not found",,,,,,,
"2026-09-21 19:35:43","AU","not found",,,,,,,
"2026-09-21 19:35:53","AU","not found",,,,,,,
"2026-09-21 19:36:03","AU","not found",,,,,,,
"2026-09-21 19:36:13","AU","not found",,,,,,,
"2026-09-21 19:36:23","AU","not found",,,,,,,
"2026-09-21 19:36:33","AU","not found",,,,,,,
"2026-09-21 19:36:43","AU","not found",,,,,,,
"2026-09-21 19:36:53","AU","not found",,,,,,,
"2026-09-21 19:37:03","AU","not found",,,,,,,
"2026-09-21 19:37:13","AU","not found",,,,,,,
"2026-09-21 19:37:24","AU","not found",,,,,,,
"2026-09-21 19:37:34","AU","not found",,,,,,,
"2026-09-21 19:37:44","AU","not found",,,,,,,
"2026-09-21 19:37:54","AU","not found",,,,,,,
"2026-09-21 19:38:04","AU","not found",,,,,,,
"2026-09-21 19:38:14","AU","not found",,,,,,,
"2026-09-21 19:38:24","AU","not found",,,,,,,
"2026-09-21 19:38:34","AU","not found",,,,,,,
"2026-09-21 19:38:44","AU","not found",,,,,,,
"2026-09-21 19:38:54","AU","not found",,,,,,,
"2026-09-21 19:39:04","AU","not found",,,,,,,
"2026-09-21 19:39:14","AU","not found",,,,,,,
"2026-09-21 19:39:24","AU","not found",,,,,,,
"2026-09-21 19:39:34","AU","not found",,,,,,,
"2026-09-21 19:39:44","AU","not found",,,,,,,
"2026-09-21 19:39:54","AU","not found",,,,,,,
"2026-09-21 19:40:04","AU","not found",,,,,,,
"2026-09-21 19:40:14","AU","not found",,,,,,,
"2026-09-21 19:40:24","AU","not found",,,,,,,
"2026-09-21 19:40:34","AU","not found",,,,,,,
"2026-09-21 19:40:44","AU","not found",,,,,,,
"2026-09-21 19:40:54","AU","not found",,,,,,,
"2026-09-21 19:41:04","AU","not found",,,,,,,
"2026-09-21 19:41:14","AU","not found",,,,,,,
"2026-09-21 19:41:24","AU","not found",,,,,,,
"2026-09-21 19:41:34","AU","not found",,,,,,,
"2026-09-21 19:41:44","AU","not found",,,,,,,
"2026-09-21 19:41:54","AU","not found",,,,,,,
"2026-09-21 19:42:04","AU","not found",,,,,,,
"2026-09-21 19:42:14","AU","not found",,,,,,,
"2026-09-21 19:42:24","AU","not found",,,,,,,
"2026-09-21 19:42:34","AU","not found",,,,,,,
"2026-09-21 19:42:44","AU","not found",,,,,,,
"2026-09-21 19:42:54","AU","not found",,,,,,,
"2026-09-21 19:43:04","AU","not found",,,,,,,
"2026-09-21 19:43:14","AU","not found",,,,,,,
"2026-09-21 19:43:24","AU","not found",,,,,,,
"2026-09-21 19:43:34","AU","not found",,,,,,,
"2026-09-21 19:43:44","AU","not found",,,,,,,
"2026-09-21 19:43:54","AU","not found",,,,,,,
"2026-09-21 19:44:04","AU","not found",,,,,,,
"2026-09-21 19:44:14","AU","not found",,,,,,,
"2026-09-21 19:44:24","AU","not found",,,,,,,
"2026-09-21 19:44:34","AU","not found",,,,,,,
"2026-09-21 19:44:44","AU","not found",,,,,,,
"2026-09-21 19:44:54","AU","not found",,,,,,,
"2026-09-21 19:45:04","AU","not found",,,,,,,
"2026-09-21 19:45:14","AU","not found",,,,,,,
"2026-09-21 19:45:24","AU","not found",,,,,,,
"2026-09-21 19:45:34","AU","not found",,,,,,,
"2026-09-21 19:45:44","AU","not found",,,,,,,
"2026-09-21 19:45:54","AU","not found",,,,,,,
"2026-09-21 19:46:04","AU","not found",,,,,,,
"2026-09-21 19:46:14","AU","not found",,,,,,,
"2026-09-21 19:46:24","AU","not found",,,,,,,
"2026-09-21 19:46:34","AU","not found",,,,,,,
"2026-09-21 19:46:44","AU","not found",,,,,,,
"2026-09-21 19:46:55","AU","not found",,,,,,,
"2026-09-21 19:47:05","AU","not found",,,,,,,
"2026-09-21 19:47:15","AU","not found",,,,,,,
"2026-09-21 19:47:25","AU","not found",,,,,,,
"2026-09-21 19:47:35","AU","not found",,,,,,,
"2026-09-21 19:47:45","AU","not found",,,,,,,
"2026-09-21 19:47:55","AU","not found",,,,,,,
"2026-09-21 19:48:05","AU","not found",,,,,,,
"2026-09-21 19:48:15","AU","not found",,,,,,,
"2026-09-21 19:48:25","AU","not found",,,,,,,
"2026-09-21 19:48:35","AU","not found",,,,,,,
"2026-09-21 19:48:45","AU","not found",,,,,,,
"2026-09-21 19:48:55","AU","not found",,,,,,,
"2026-09-21 19:49:05","AU","not found",,,,,,,
"2026-09-21 19:49:15","AU","not found",,,,,,,
"2026-09-21 19:49:25","AU","not found",,,,,,,
"2026-09-21 19:49:35","AU","not found",,,,,,,
"2026-09-21 19:49:45","AU","not found",,,,,,,
"2026-09-21 19:49:55","AU","not found",,,,,,,
"2026-09-21 19:50:05","AU","not found",,,,,,,
"2026-09-21 19:50:15","AU","not found",,,,,,,
"2026-09-21 19:50:25","AU","not found",,,,,,,
"2026-09-21 19:50:35","AU","not found",,,,,,,
"2026-09-21 19:50:45","AU","not found",,,,,,,
"2026-09-21 19:50:55","AU","not found",,,,,,,
"2026-09-21 19:51:05","AU","not found",,,,,,,
"2026-09-21 19:51:15","AU","not found",,,,,,,
"2026-09-21 19:51:25","AU","not found",,,,,,,
"2026-09-21 19:51:35","AU","not found",,,,,,,
"2026-09-21 19:51:45","AU","not found",,,,,,,
"2026-09-21 19:51:55","AU","not found",,,,,,,
"2026-09-21 19:52:05","AU","not found",,,,,,,
"2026-09-21 19:52:15","AU","not found",,,,,,,
"2026-09-21 19:52:25","AU","not found",,,,,,,
"2026-09-21 19:52:35","AU","not found",,,,,,,
"2026-09-21 19:52:45","AU","not found",,,,,,,
"2026-09-21 19:52:55","AU","not found",,,,,,,
"2026-09-21 19:53:05","AU","not found",,,,,,,
"2026-09-21 19:53:15","AU","not found",,,,,,,
"2026-09-21 19:53:25","AU","not found",,,,,,,
"2026-09-21 19:53:35","AU","not found",,,,,,,
"2026-09-21 19:53:45","AU","not found",,,,,,,
"2026-09-21 19:53:55","AU","not found",,,,,,,
"2026-09-21 19:54:05","AU","not found",,,,,,,
"2026-09-21 19:54:15","AU","not found",,,,,,,
"2026-09-21 19:54:25","AU","not found",,,,,,,
"2026-09-21 19:54:35","AU","not found",,,,,,,
"2026-09-21 19:54:45","AU","not found",,,,,,,
"2026-09-21 19:54:55","AU","not found",,,,,,,
"2026-09-21 19:55:05","AU","not found",,,,,,,
"2026-09-21 19:55:15","AU","not found",,,,,,,
"2026-09-21 19:55:25","AU","not found",,,,,,,
"2026-09-21 19:55:36","AU","not found",,,,,,,
"2026-09-21 19:55:46","AU","not found",,,,,,,
"2026-09-21 19:55:56","AU","not found",,,,,,,
"2026-09-21 19:56:06","AU","not found",,,,,,,
"2026-09-21 19:56:16","AU","not found",,,,,,,
"2026-09-21 19:56:26","AU","not found",,,,,,,
"2026-09-21 19:56:36","AU","not found",,,,,,,
"2026-09-21 19:56:46","AU","not found",,,,,,,
"2026-09-21 19:56:56","AU","not found",,,,,,,
"2026-09-21 19:57:06","AU","not found",,,,,,,
"2026-09-21 19:57:16","AU","not found",,,,,,,
"2026-09-21 19:57:26","AU","not found",,,,,,,
"2026-09-21 19:57:36","AU","not found",,,,,,,
"2026-09-21 19:57:46","AU","not found",,,,,,,
"2026-09-21 19:57:56","AU","not found",,,,,,,
"2026-09-21 19:58:06","AU","not found",,,,,,,
"2026-09-21 19:58:16","AU","not found",,,,,,,
"2026-09-21 19:58:26","AU","not found",,,,,,,
"2026-09-21 19:58:36","AU","not found",,,,,,,
"2026-09-21 19:58:46","AU","not found",,,,,,,
"2026-09-21 19:58:56","AU","not found",,,,,,,
"2026-09-21 19:59:06","AU","not found",,,,,,,
"2026-09-21 19:59:16","AU","not found",,,,,,,
"2026-09-21 19:59:26","AU","not found",,,,,,,
"2026-09-21 19:59:36","AU","not found",,,,,,,
"2026-09-21 19:59:46","AU","not found",,,,,,,
"2026-09-21 19:59:56","AU","not found",,,,,,,
"2026-09-21 20:00:06","AU","not found",,,,,,,
"2026-09-21 20:00:16","AU","not found",,,,,,,
"2026-09-21 20:00:26","AU","not found",,,,,,,
"2026-09-21 20:00:36","AU","not found",,,,,,,
"2026-09-21 20:00:46","AU","not found",,,,,,,
"2026-09-21 20:00:56","AU","not found",,,,,,,
"2026-09-21 20:01:06","AU","not found",,,,,,,
"2026-09-21 20:01:16","AU","not found",,,,,,,
"2026-09-21 20:01:26","AU","not found",,,,,,,
"2026-09-21 20:01:36","AU","not found",,,,,,,
"2026-09-21 20:01:46","AU","not found",,,,,,,
"2026-09-21 20:01:56","AU","not found",,,,,,,
"2026-09-21 20:02:06","AU","not found",,,,,,,
"2026-09-21 20:02:16","AU","not found",,,,,,,
"2026-09-21 20:02:26","AU","not found",,,,,,,
"2026-09-21 20:02:36","AU","not found",,,,,,,
"2026-09-21 20:02:46","AU","not found",,,,,,,
"2026-09-21 20:02:56","AU","not found",,,,,,,
"2026-09-21 20:03:06","AU","not found",,,,,,,
"2026-09-21 20:03:16","AU","not found",,,,,,,
"2026-09-21 20:03:26","AU","not found",,,,,,,
"2026-09-21 20:03:36","AU","not found",,,,,,,
"2026-09-21 20:03:46","AU","not found",,,,,,,
"2026-09-21 20:03:56","AU","not found",,,,,,,
"2026-09-21 20:04:06","AU","not found",,,,,,,
"2026-09-21 20:04:17","AU","not found",,,,,,,
"2026-09-21 20:04:27","AU","not found",,,,,,,
"2026-09-21 20:04:37","AU","not found",,,,,,,
"2026-09-21 20:04:47","AU","not found",,,,,,,
"2026-09-21 20:04:57","AU","not found",,,,,,,
"2026-09-21 20:05:07","AU","not found",,,,,,,
"2026-09-21 20:05:17","AU","not found",,,,,,,
"2026-09-21 20:05:27","AU","not found",,,,,,,
"2026-09-21 20:05:37","AU","not found",,,,,,,
"2026-09-21 20:05:47","AU","not found",,,,,,,
"2026-09-21 20:05:57","AU","not found",,,,,,,
"2026-09-21 20:06:07","AU","not found",,,,,,,
"2026-09-21 20:06:17","AU","not found",,,,,,,
"2026-09-21 20:06:27","AU","not found",,,,,,,
"2026-09-21 20:06:37","AU","not found",,,,,,,
"2026-09-21 20:06:47","AU","not found",,,,,,,
"2026-09-21 20:06:57","AU","not found",,,,,,,
"2026-09-21 20:07:07","AU","not found",,,,,,,
"2026-09-21 20:07:17","AU","not found",,,,,,,
"2026-09-21 20:07:27","AU","not found",,,,,,,
"2026-09-21 20:07:37","AU","not found",,,,,,,
"2026-09-21 20:07:47","AU","not found",,,,,,,
"2026-09-21 20:07:57","AU","not found",,,,,,,
"2026-09-21 20:08:07","AU","not found",,,,,,,
"2026-09-21 20:08:17","AU","not found",,,,,,,
"2026-09-21 20:08:27","AU","not found",,,,,,,
"2026-09-21 20:08:37","AU","not found",,,,,,,
"2026-09-21 20:08:47","AU","not found",,,,,,,
"2026-09-21 20:08:57","AU","not found",,,,,,,
"2026-09-21 20:09:07","AU","not found",,,,,,,
"2026-09-21 20:09:17","AU","not found",,,,,,,
"2026-09-21 20:09:27","AU","not found",,,,,,,
"2026-09-21 20:09:37","AU","not found",,,,,,,
"2026-09-21 20:09:47","AU","not found",,,,,,,
"2026-09-21 20:09:57","AU","not found",,,,,,,
"2026-09-21 20:10:07","AU","not found",,,,,,,
"2026-09-21 20:10:17","AU","not found",,,,,,,
"2026-09-21 20:10:27","AU","not found",,,,,,,
"2026-09-21 20:10:37","AU","not found",,,,,,,
"2026-09-21 20:10:47","AU","not found",,,,,,,
"2026-09-21 20:10:57","AU","not found",,,,,,,
"2026-09-21 20:11:07","AU","not found",,,,,,,
"2026-09-21 20:11:17","AU","not found",,,,,,,
"2026-09-21 20:11:27","AU","not found",,,,,,,
"2026-09-21 20:11:37","AU","not found",,,,,,,
"2026-09-21 20:11:47","AU","not found",,,,,,,
"2026-09-21 20:11:57","AU","not found",,,,,,,
"2026-09-21 20:12:07","AU","not found",,,,,,,
"2026-09-21 20:12:17","AU","not found",,,,,,,
"2026-09-21 20:12:27","AU","not found",,,,,,,
"2026-09-21 20:12:38","AU","not found",,,,,,,
"2026-09-21 20:12:48","AU","not found",,,,,,,
"2026-09-21 20:12:58","AU","not found",,,,,,,
"2026-09-21 20:13:08","AU","not found",,,,,,,
"2026-09-21 20:13:18","AU","not found",,,,,,,
"2026-09-21 20:13:28","AU","not found",,,,,,,
"2026-09-21 20:13:38","AU","not found",,,,,,,
"2026-09-21 20:13:48","AU","not found",,,,,,,
"2026-09-21 20:13:58","AU","not found",,,,,,,
"2026-09-21 20:14:08","AU","not found",,,,,,,
"2026-09-21 20:14:18","AU","not found",,,,,,,
"2026-09-21 20:14:28","AU","not found",,,,,,,
"2026-09-21 20:14:38","AU","not found",,,,,,,
"2026-09-21 20:14:48","AU","not found",,,,,,,
"2026-09-21 20:14:58","AU","not found",,,,,,,
"2026-09-21 20:15:08","AU","not found",,,,,,,
"2026-09-21 20:15:18","AU","not found",,,,,,,
"2026-09-21 20:15:28","AU","not found",,,,,,,
"2026-09-21 20:15:38","AU","not found",,,,,,,
"2026-09-21 20:15:48","AU","not found",,,,,,,
"2026-09-21 20:15:58","AU","not found",,,,,,,
"2026-09-21 20:16:08","AU","not found",,,,,,,
"2026-09-21 20:16:18","AU","not found",,,,,,,
"2026-09-21 20:16:28","AU","not found",,,,,,,
"2026-09-21 20:16:38","AU","not found",,,,,,,
"2026-09-21 20:16:48","AU","not found",,,,,,,
"2026-09-21 20:16:58","AU","not found",,,,,,,
"2026-09-21 20:17:08","AU","not found",,,,,,,
"2026-09-21 20:17:18","AU","not found",,,,,,,
"2026-09-21 20:17:28","AU","not found",,,,,,,
"2026-09-21 20:17:38","AU","not found",,,,,,,
"2026-09-21 20:17:48","AU","not found",,,,,,,
"2026-09-21 20:17:58","AU","not found",,,,,,,
"2026-09-21 20:18:08","AU","not found",,,,,,,
"2026-09-21 20:18:18","AU","not found",,,,,,,
"2026-09-21 20:18:28","AU","not found",,,,,,,
"2026-09-21 20:18:38","AU","not found",,,,,,,
"2026-09-21 20:18:48","AU","not found",,,,,,,
"2026-09-21 20:18:58","AU","not found",,,,,,,
"2026-09-21 20:19:08","AU","not found",,,,,,,
"2026-09-21 20:19:18","AU","not found",,,,,,,
"2026-09-21 20:19:28","AU","not found",,,,,,,
"2026-09-21 20:19:38","AU","not found",,,,,,,
"2026-09-21 20:19:48","AU","not found",,,,,,,
"2026-09-21 20:19:58","AU","not found",,,,,,,
"2026-09-21 20:20:08","AU","not found",,,,,,,
"2026-09-21 20:20:18","AU","not found",,,,,,,
"2026-09-21 20:20:28","AU","not found",,,,,,,
"2026-09-21 20:20:38","AU","not found",,,,,,,
"2026-09-21 20:20:48","AU","not found",,,,,,,
"2026-09-21 20:20:58","AU","not found",,,,,,,
"2026-09-21 20:21:08","AU","not found",,,,,,,
"2026-09-21 20:21:18","AU","not found",,,,,,,
"2026-09-21 20:21:28","AU","not found",,,,,,,
"2026-09-21 20:21:38","AU","not found",,,,,,,
"2026-09-21 20:21:49","AU","not found",,,,,,,
"2026-09-21 20:21:59","AU","not found",,,,,,,
"2026-09-21 20:22:09","AU","not found",,,,,,,
"2026-09-21 20:22:19","AU","not found",,,,,,,
"2026-09-21 20:22:29","AU","not found",,,,,,,
"2026-09-21 20:22:39","AU","not found",,,,,,,
"2026-09-21 20:22:49","AU","not found",,,,,,,
"2026-09-21 20:22:59","AU","not found",,,,,,,
"2026-09-21 20:23:09","AU","not found",,,,,,,
"2026-09-21 20:23:19","AU","not found",,,,,,,
"2026-09-21 20:23:29","AU","not found",,,,,,,
"2026-09-21 20:23:39","AU","not found",,,,,,,
"2026-09-21 20:23:49","AU","not found",,,,,,,
"2026-09-21 20:23:59","AU","not found",,,,,,,
"2026-09-21 20:24:09","AU","not found",,,,,,,
"2026-09-21 20:24:19","AU","not found",,,,,,,
"2026-09-21 20:24:29","AU","not found",,,,,,,
"2026-09-21 20:24:39","AU","not found",,,,,,,
"2026-09-21 20:24:49","AU","not found",,,,,,,
"2026-09-21 20:24:59","AU","not found",,,,,,,
"2026-09-21 20:25:09","AU","not found",,,,,,,
"2026-09-21 20:25:19","AU","not found",,,,,,,
"2026-09-21 20:25:29","AU","not found",,,,,,,
"2026-09-21 20:25:39","AU","not found",,,,,,,
"2026-09-21 20:25:49","AU","not found",,,,,,,
"2026-09-21 20:25:59","AU","not found",,,,,,,
"2026-09-21 20:26:09","AU","not found",,,,,,,
"2026-09-21 20:26:19","AU","not found",,,,,,,
"2026-09-21 20:26:29","AU","not found",,,,,,,
"2026-09-21 20:26:39","AU","not found",,,,,,,
"2026-09-21 20:26:49","AU","not found",,,,,,,
"2026-09-21 20:26:59","AU","not found",,,,,,,
"2026-09-21 20:27:09","AU","not found",,,,,,,
"2026-09-21 20:27:19","AU","not found",,,,,,,
"2026-09-21 20:27:29","AU","not found",,,,,,,
"2026-09-21 20:27:39","AU","not found",,,,,,,
"2026-09-21 20:27:49","AU","not found",,,,,,,
"2026-09-21 20:27:59","AU","not found",,,,,,,
"2026-09-21 20:28:09","AU","not found",,,,,,,
"2026-09-21 20:28:19","AU","not found",,,,,,,
"2026-09-21 20:28:29","AU","not found",,,,,,,
"2026-09-21 20:28:39","AU","not found",,,,,,,
"2026-09-21 20:28:49","AU","not found",,,,,,,
"2026-09-21 20:28:59","AU","not found",,,,,,,
"2026-09-21 20:29:09","AU","not found",,,,,,,
"2026-09-21 20:29:19","AU","not found",,,,,,,
"2026-09-21 20:29:29","AU","not found",,,,,,,
"2026-09-21 20:29:39","AU","not found",,,,,,,
"2026-09-21 20:29:49","AU","not found",,,,,,,
"2026-09-21 20:29:59","AU","not found",,,,,,,
"2026-09-21 20:30:09","AU","not found",,,,,,,
"2026-09-21 20:30:19","AU","not found",,,,,,,
"2026-09-21 20:30:29","AU","not found",,,,,,,
"2026-09-21 20:30:39","AU","not found",,,,,,,
"2026-09-21 20:30:50","AU","not found",,,,,,,
"2026-09-21 20:31:00","AU","not found",,,,,,,
"2026-09-21 20:31:10","AU","not found",,,,,,,
"2026-09-21 20:31:20","AU","not found",,,,,,,
"2026-09-21 20:31:30","AU","not found",,,,,,,
"2026-09-21 20:31:40","AU","not found",,,,,,,
"2026-09-21 20:31:50","AU","not found",,,,,,,
"2026-09-21 20:32:00","AU","not found",,,,,,,
"2026-09-21 20:32:10","AU","not found",,,,,,,
"2026-09-21 20:32:20","AU","not found",,,,,,,
"2026-09-21 20:32:30","AU","not found",,,,,,,
"2026-09-21 20:32:40","AU","not found",,,,,,,
"2026-09-21 20:32:50","AU","not found",,,,,,,
"2026-09-21 20:33:00","AU","not found",,,,,,,
"2026-09-21 20:33:10","AU","not found",,,,,,,
"2026-09-21 20:33:20","AU","not found",,,,,,,
"2026-09-21 20:33:30","AU","not found",,,,,,,
"2026-09-21 20:33:40","AU","not found",,,,,,,
"2026-09-21 20:33:50","AU","not found",,,,,,,
"2026-09-21 20:34:00","AU","not found",,,,,,,
"2026-09-21 20:34:10","AU","not found",,,,,,,
"2026-09-21 20:34:20","AU","not found",,,,,,,
"2026-09-21 20:34:30","AU","not found",,,,,,,
"2026-09-21 20:34:40","AU","not found",,,,,,,
"2026-09-21 20:34:50","AU","not found",,,,,,,
"2026-09-21 20:35:00","AU","not found",,,,,,,
"2026-09-21 20:35:10","AU","not found",,,,,,,
"2026-09-21 20:35:20","AU","not found",,,,,,,
"2026-09-21 20:35:30","AU","not found",,,,,,,
"2026-09-21 20:35:40","AU","not found",,,,,,,
"2026-09-21 20:35:50","AU","not found",,,,,,,
"2026-09-21 20:36:00","AU","not found",,,,,,,
"2026-09-21 20:36:10","AU","not found",,,,,,,
"2026-09-21 20:36:20","AU","not found",,,,,,,
"2026-09-21 20:36:30","AU","not found",,,,,,,
"2026-09-21 20:36:40","AU","not found",,,,,,,
"2026-09-21 20:36:50","AU","not found",,,,,,,
"2026-09-21 20:37:00","AU","not found",,,,,,,
"2026-09-21 20:37:10","AU","not found",,,,,,,
"2026-09-21 20:37:20","AU","not found",,,,,,,
"2026-09-21 20:37:30","AU","not found",,,,,,,
"2026-09-21 20:37:40","AU","not found",,,,,,,
"2026-09-21 20:37:50","AU","not found",,,,,,,
"2026-09-21 20:38:00","AU","not found",,,,,,,
"2026-09-21 20:38:10","AU","not found",,,,,,,
"2026-09-21 20:38:20","AU","not found",,,,,,,
"2026-09-21 20:38:30","AU","not found",,,,,,,
"2026-09-21 20:38:40","AU","not found",,,,,,,
"2026-09-21 20:38:50","AU","not found",,,,,,,
"2026-09-21 20:39:00","AU","not found",,,,,,,
"2026-09-21 20:39:10","AU","not found",,,,,,,
"2026-09-21 20:39:20","AU","not found",,,,,,,
"2026-09-21 20:39:30","AU","not found",,,,,,,
"2026-09-21 20:39:41","AU","not found",,,,,,,
"2026-09-21 20:39:51","AU","not found",,,,,,,
"2026-09-21 20:40:01","AU","not found",,,,,,,
"2026-09-21 20:40:11","AU","not found",,,,,,,
"2026-09-21 20:40:21","AU","not found",,,,,,,
"2026-09-21 20:40:31","AU","not found",,,,,,,
"2026-09-21 20:40:41","AU","not found",,,,,,,
"2026-09-21 20:40:51","AU","not found",,,,,,,
"2026-09-21 20:41:01","AU","not found",,,,,,,
"2026-09-21 20:41:11","AU","not found",,,,,,,
"2026-09-21 20:41:21","AU","not found",,,,,,,
"2026-09-21 20:41:31","AU","not found",,,,,,,
"2026-09-21 20:41:41","AU","not found",,,,,,,
"2026-09-21 20:41:51","AU","not found",,,,,,,
"2026-09-21 20:42:01","AU","not found",,,,,,,
"2026-09-21 20:42:11","AU","not found",,,,,,,
"2026-09-21 20:42:21","AU","not found",,,,,,,
"2026-09-21 20:42:31","AU","not found",,,,,,,
"2026-09-21 20:42:41","AU","not found",,,,,,,
"2026-09-21 20:42:51","AU","not found",,,,,,,
"2026-09-21 20:43:01","AU","not found",,,,,,,
"2026-09-21 20:43:11","AU","not found",,,,,,,
"2026-09-21 20:43:21","AU","not found",,,,,,,
"2026-09-21 20:43:31","AU","not found",,,,,,,
"2026-09-21 20:43:41","AU","not found",,,,,,,
"2026-09-21 20:43:51","AU","not found",,,,,,,
"2026-09-21 20:44:01","AU","not found",,,,,,,
"2026-09-21 20:44:11","AU","not found",,,,,,,
"2026-09-21 20:44:21","AU","not found",,,,,,,
"2026-09-21 20:44:31","AU","not found",,,,,,,
"2026-09-21 20:44:41","AU","not found",,,,,,,
"2026-09-21 20:44:51","AU","not found",,,,,,,
"2026-09-21 20:45:01","AU","not found",,,,,,,
"2026-09-21 20:45:11","AU","not found",,,,,,,
"2026-09-21 20:45:21","AU","not found",,,,,,,
"2026-09-21 20:45:31","AU","not found",,,,,,,
"2026-09-21 20:45:41","AU","not found",,,,,,,
"2026-09-21 20:45:51","AU","not found",,,,,,,
