Period,Value,id
1990-01,1.6708845917081216,US0285
1990-02,2.6012493034986317,US0285
1990-03,2.8226555246053886,US0285
1990-04,2.612914539573663,US0285
1990-05,2.5388706838712194,US0285
1990-06,2.5429820301116957,US0285
1990-07,2.6679861070687094,US0285
1990-08,2.8951844112930614,US0285
1990-09,2.872833993587953,US0285
1990-10,2.693050193050195,US0285
1990-11,2.4503521839257525,US0285
1990-12,2.67554981343463,US0285
1991-01,2.9668143506549782,US0285
1991-02,2.492425541645238,US0285
1991-03,2.433390682775216,US0285
1991-04,2.628980498642308,US0285
1991-05,2.6798922732617747,US0285
1991-06,2.477076386783872,US0285
1991-07,2.633618082854561,US0285
1991-08,2.783497364792109,US0285
1991-09,2.76247775612235,US0285
1991-10,2.6487451828179243,US0285
1991-11,3.0313005530266057,US0285
1991-12,2.7513803853810526,US0285
1992-01,2.257835688551202,US0285
1992-02,1.9586517188168173,US0285
1992-03,1.8726278964023013,US0285
1992-04,1.7845413756417905,US0285
1992-05,1.8212379246014931,US0285
1992-06,1.8422487821561528,US0285
1992-07,1.7143751553710063,US0285
1992-08,1.5383060254914094,US0285
1992-09,1.2030088965852226,US0285
1992-10,1.22701633579958,US0285
1992-11,1.1155029348133727,US0285
1992-12,1.236497230904221,US0285
1993-01,1.1783820294458458,US0285
1993-02,1.1980197117094082,US0285
1993-03,1.0684909046191793,US0285
1993-04,1.0961244819312155,US0285
1993-05,0.8299319727891108,US0285
1993-06,0.8441039790880067,US0285
1993-07,0.6852353063644623,US0285
1993-08,0.794606090773331,US0285
1993-09,0.668139349605279,US0285
1993-10,0.7299996381662233,US0285
1993-11,0.8431962011032024,US0285
1993-12,0.7113518393139229,US0285
1994-01,0.535868937644346,US0285
1994-02,0.3378530564439819,US0285
1994-03,0.6444111974331701,US0285
1994-04,0.5214420569989997,US0285
1994-05,0.8761750550982716,US0285
1994-06,1.1565532014472746,US0285
1994-07,1.211004225478729,US0285
1994-08,1.0110170328535562,US0285
1994-09,1.247369462381065,US0285
1994-10,1.1090656010057875,US0285
1994-11,0.8728503263117249,US0285
1994-12,0.8174753278416658,US0285
1995-01,1.1351196137901365,US0285
1995-02,1.0747957259584995,US0285
1995-03,0.9295328157322036,US0285
1995-04,0.8872193900366643,US0285
1995-05,0.4628184663676427,US0285
1995-06,0.05338505752239264,US0285
1995-07,-0.0017765618199105937,US0285
1995-08,0.26044675952676677,US0285
1995-09,0.1607731322336825,US0285
1995-10,0.20605737632115595,US0285
1995-11,0.005324908145332152,US0285
1995-12,0.2400533451878184,US0285
1996-01,0.13752473227039985,US0285
1996-02,0.2922703811952143,US0285
1996-03,0.34602997151906845,US0285
1996-04,0.03900640059573135,US0285
1996-05,-0.038168616520806165,US0285
1996-06,-0.11827373700544763,US0285
1996-07,-0.23717521652231177,US0285
1996-08,-0.6445492588126878,US0285
1996-09,-0.39818378531775167,US0285
1996-10,-0.4777437024693798,US0285
1996-11,-0.42153278193887145,US0285
1996-12,-0.6829571156148906,US0285
1997-01,-0.7176906310361275,US0285
1997-02,-0.7148171768707523,US0285
1997-03,-0.8267239626161493,US0285
1997-04,-0.6194282473459434,US0285
1997-05,-0.49105358966389234,US0285
1997-06,-0.5395395217151266,US0285
1997-07,-0.6838337429212582,US0285
1997-08,-0.8593227144960469,US0285
1997-09,-1.0648811802729807,US0285
1997-10,-1.0366662807370641,US0285
1997-11,-1.1701378677289709,US0285
1997-12,-1.097566421076135,US0285
1998-01,-1.1931960161353672,US0285
1998-02,-1.3560652695625786,US0285
1998-03,-1.697544622956093,US0285
1998-04,-1.4516661167931377,US0285
1998-05,-1.575020970534169,US0285
1998-06,-1.5844313950157618,US0285
1998-07,-1.248879325802399,US0285
1998-08,-0.7992655397742632,US0285
1998-09,-1.040344861722331,US0285
1998-10,-1.1231202584616518,US0285
1998-11,-1.1001298513922952,US0285
1998-12,-0.7332093258447192,US0285
1999-01,-0.48593234882354785,US0285
1999-02,-0.7036330255315693,US0285
1999-03,-0.7972210633241938,US0285
1999-04,-0.5682280874781731,US0285
1999-05,-0.545799069784314,US0285
1999-06,-0.2555893107274665,US0285
1999-07,-0.4094528221376903,US0285
1999-08,-0.6750503565790211,US0285
1999-09,-0.24826984112548134,US0285
1999-10,-0.23391067706672874,US0285
1999-11,-0.29815091724716414,US0285
1999-12,-0.646751687376057,US0285
2000-01,-0.9148914927798124,US0285
2000-02,-0.7067974606297378,US0285
2000-03,-0.06399765951417002,US0285
2000-04,-0.3931168157537912,US0285
2000-05,-0.32180135831167966,US0285
2000-06,-0.5343741165956928,US0285
2000-07,-0.5105017502917142,US0285
2000-08,-0.5398739380652162,US0285
2000-09,-0.5032455692509763,US0285
2000-10,-0.6769208312806807,US0285
2000-11,-0.2578898755361325,US0285
2000-12,-0.29847193356710155,US0285
2001-01,-0.10167721605949254,US0285
2001-02,-0.02660184378295849,US0285
2001-03,-0.5168833307412912,US0285
2001-04,-0.6248915118902909,US0285
2001-05,-0.9429130617694903,US0285
2001-06,-0.5674994269997735,US0285
2001-07,-0.3765943410057204,US0285
2001-08,-0.6346494732684893,US0285
2001-09,-1.121536431608261,US0285
2001-10,-0.8137996913807011,US0285
2001-11,-0.9443736418898396,US0285
2001-12,-1.0826744538417032,US0285
2002-01,-1.3763318601111352,US0285
2002-02,-1.388251702053478,US0285
2002-03,-1.337085264474358,US0285
2002-04,-1.0866467478740538,US0285
2002-05,-0.9011088439770831,US0285
2002-06,-1.1092055764549746,US0285
2002-07,-1.4522878822717855,US0285
2002-08,-0.9150737604910031,US0285
2002-09,-0.7969456594261959,US0285
2002-10,-1.113107254644119,US0285
2002-11,-1.3541657024908171,US0285
2002-12,-1.3340388792959401,US0285
2003-01,-1.5452271818663599,US0285
2003-02,-1.7278758385827153,US0285
2003-03,-1.8081834280921028,US0285
2003-04,-2.1971689608060063,US0285
2003-05,-2.3953044207388086,US0285
2003-06,-2.4605372343897147,US0285
2003-07,-2.220334870177143,US0285
2003-08,-2.541092184555671,US0285
2003-09,-2.5679109217950247,US0285
2003-10,-2.52097692538209,US0285
2003-11,-2.50342485033872,US0285
2003-12,-2.331555028650467,US0285
2004-01,-1.8886632985504526,US0285
2004-02,-1.505453719133465,US0285
2004-03,-1.1532985287137976,US0285
2004-04,-0.9664636174438579,US0285
2004-05,-0.5450345538543733,US0285
2004-06,-0.3986082168734639,US0285
2004-07,-0.7645537239779676,US0285
2004-08,-0.8202997875069395,US0285
2004-09,-0.5992157464310699,US0285
2004-10,-0.10471505975482298,US0285
2004-11,0.14339884126037816,US0285
2004-12,0.10404323574464414,US0285
2005-01,0.10780114538717633,US0285
2005-02,-0.08555553419337114,US0285
2005-03,-0.17573342296058891,US0285
2005-04,-0.3569646489847589,US0285
2005-05,-0.11805015692033516,US0285
2005-06,-0.34933827269499895,US0285
2005-07,-0.2779754919877475,US0285
2005-08,-0.05887064863874247,US0285
2005-09,-0.0983815274214428,US0285
2005-10,-0.3452487425829265,US0285
2005-11,-0.3267502762961949,US0285
2005-12,-0.23000452310150132,US0285
2006-01,-0.2913265453286962,US0285
2006-02,-0.43006821439911525,US0285
2006-03,-0.3155302447283348,US0285
2006-04,-0.10593220338982468,US0285
2006-05,-0.3247813971365421,US0285
2006-06,-0.1762445465314455,US0285
2006-07,-0.18808414595330447,US0285
2006-08,0.038626443663347665,US0285
2006-09,-0.05503205375761988,US0285
2006-10,-0.20072570060989392,US0285
2006-11,-0.5948994841633359,US0285
2006-12,-0.6009337140211346,US0285
2007-01,-0.5255342127593821,US0285
2007-02,-0.2927819112957697,US0285
2007-03,-0.6098973210839076,US0285
2007-04,-0.8666730936084055,US0285
2007-05,-0.9283538348821896,US0285
2007-06,-0.9425952725518605,US0285
2007-07,-0.8639183626137914,US0285
2007-08,-1.2230201938298824,US0285
2007-09,-1.1273292825471626,US0285
2007-10,-0.8818751450452411,US0285
2007-11,-0.5528720246755436,US0285
2007-12,-0.47162029714019615,US0285
2008-01,-0.45366860865266867,US0285
2008-02,-0.6066655683370836,US0285
2008-03,-0.3854668323753363,US0285
2008-04,-0.3432816952086526,US0285
2008-05,-0.42133328143701965,US0285
2008-06,-0.3048513241066364,US0285
2008-07,-0.10235115218153457,US0285
2008-08,0.22378797799256223,US0285
2008-09,0.15436923557918814,US0285
2008-10,-0.10243502692578454,US0285
2008-11,-0.23310705368290163,US0285
2008-12,-0.47970515683044557,US0285
2009-01,-0.5385087300737168,US0285
2009-02,-0.03997620928034573,US0285
2009-03,0.3294507529606694,US0285
2009-04,0.9670368274166119,US0285
2009-05,1.081730769230771,US0285
2009-06,1.130324345447442,US0285
2009-07,0.8567274572368166,US0285
2009-08,0.6737650890227931,US0285
2009-09,1.0623353819139592,US0285
2009-10,1.3144659615816678,US0285
2009-11,1.3579172736071232,US0285
2009-12,1.5342261758971798,US0285
2010-01,1.4108363194893059,US0285
2010-02,0.9715177526336438,US0285
2010-03,0.5459862240486446,US0285
2010-04,-0.2802771844707008,US0285
2010-05,-0.41375443480951013,US0285
2010-06,-0.6095617145009946,US0285
2010-07,-0.6733680982188628,US0285
2010-08,-0.5133221629265217,US0285
2010-09,-0.8397764457185874,US0285
2010-10,-1.0853535110125878,US0285
2010-11,-0.9799571750998215,US0285
2010-12,-1.0488532087960856,US0285
2011-01,-0.7810463510943277,US0285
2011-02,-0.5728583020982336,US0285
2011-03,-0.6000289869075859,US0285
2011-04,-0.03586001027341412,US0285
2011-05,0.3368441489103535,US0285
2011-06,0.5996928639464993,US0285
2011-07,0.8805337748989395,US0285
2011-08,0.928747359300619,US0285
2011-09,0.81573849643235,US0285
2011-10,1.0251512877732294,US0285
2011-11,1.144532543687049,US0285
2011-12,1.2549975621648057,US0285
2012-01,1.2182543543835855,US0285
2012-02,1.0250381353050342,US0285
2012-03,1.1936932558275215,US0285
2012-04,0.8764615772430373,US0285
2012-05,0.6249879065807651,US0285
2012-06,0.3719698945924277,US0285
2012-07,0.3012484430669371,US0285
2012-08,-0.005787427777725895,US0285
2012-09,0.14193710351753097,US0285
2012-10,0.13214881693048852,US0285
2012-11,-0.0548937276693251,US0285
2012-12,-0.23402062848504324,US0285
2013-01,-0.30282055718983125,US0285
2013-02,-0.3904672142183818,US0285
2013-03,-0.7242896390079023,US0285
2013-04,-0.7640851161986095,US0285
2013-05,-0.841281439889241,US0285
2013-06,-0.7190435853996591,US0285
2013-07,-0.7344942771055352,US0285
2013-08,-0.6347246471876344,US0285
2013-09,-0.7279634379158018,US0285
2013-10,-0.8592786683107367,US0285
2013-11,-0.8672191173636601,US0285
2013-12,-0.8803598664015255,US0285
2014-01,-1.0500737655124492,US0285
2014-02,-1.045649403313631,US0285
2014-03,-0.9463172968997902,US0285
2014-04,-0.8309846877996407,US0285
2014-05,-0.7495176131790959,US0285
2014-06,-0.6844998594157548,US0285
2014-07,-0.642952733761315,US0285
2014-08,-0.7669232785484814,US0285
2014-09,-0.6400606066492509,US0285
2014-10,-0.5839713941466873,US0285
2014-11,-0.8359253499222397,US0285
2014-12,-0.8346156093570478,US0285
2015-01,-1.0310082051881664,US0285
2015-02,-0.7756930012001284,US0285
2015-03,-0.5949008498583708,US0285
2015-04,-0.5107771039035813,US0285
2015-05,-0.5041031652989525,US0285
2015-06,-0.7341240786840397,US0285
2015-07,-0.8930750085403227,US0285
2015-08,-0.826656492432909,US0285
2015-09,-0.780058651026394,US0285
2015-10,-0.9744416752186846,US0285
2015-11,-0.7645559694177573,US0285
2015-12,-0.7031671986250987,US0285
2016-01,-0.5445057109098039,US0285
2016-02,-0.5487049383444464,US0285
2016-03,-0.7203152484743569,US0285
2016-04,-0.6076371846471029,US0285
2016-05,-0.7756961627587211,US0285
2016-06,-0.8447823136610966,US0285
2016-07,-0.8459720307268159,US0285
2016-08,-0.5879219523743706,US0285
2016-09,-0.5832397391184352,US0285
2016-10,-0.5073136066641615,US0285
2016-11,-0.8672461477676863,US0285
2016-12,-0.8990297599620112,US0285
2017-01,-0.5336263823299436,US0285
2017-02,-0.5813953488371992,US0285
2017-03,-0.5919151126420386,US0285
2017-04,-0.926410603352068,US0285
2017-05,-0.9618619747857715,US0285
2017-06,-0.7865190827580637,US0285
2017-07,-0.6595087454435267,US0285
2017-08,-0.9416737780071127,US0285
2017-09,-1.2674660588643305,US0285
2017-10,-0.9900400777747009,US0285
2017-11,-0.8748331041629309,US0285
2017-12,-0.8373253493013988,US0285
2018-01,-0.7564597682844343,US0285
2018-02,-0.8214981899192453,US0285
2018-03,-0.666135616847563,US0285
2018-04,-0.37482679214060344,US0285
2018-05,-0.13588857137146748,US0285
2018-06,-0.35788905439314567,US0285
2018-07,-0.4529230030894782,US0285
2018-08,-0.671147662502869,US0285
2018-09,-0.4908110929329301,US0285
2018-10,-0.5520710177744803,US0285
2018-11,-0.2241566483052515,US0285
2018-12,-0.25764636024194765,US0285
2019-01,-0.2417057808801748,US0285
2019-02,-0.43520988347606204,US0285
2019-03,-0.6214853499864614,US0285
2019-04,-0.884557271080777,US0285
2019-05,-0.8984851819982764,US0285
2019-06,-0.4986305218063092,US0285
2019-07,-0.5755092202000656,US0285
2019-08,-0.16236549380288512,US0285
2019-09,-0.2652760686691735,US0285
2019-10,-0.3375144828975829,US0285
2019-11,-0.49364805915717014,US0285
2019-12,-0.4591090257807351,US0285
2020-01,-0.7952386218544771,US0285
2020-02,-0.4552413181854842,US0285
2020-03,-0.6495798912659834,US0285
2020-04,-1.2558933096423086,US0285
2020-05,-1.5346094822712208,US0285
2020-06,-1.673792046462852,US0285
2020-07,-0.9536220464486656,US0285
2020-08,-0.40909917372068394,US0285
2020-09,-0.40858018386109585,US0285
2020-10,-0.45794581479984275,US0285
2020-11,-0.15794109607071283,US0285
2020-12,0.0963000506842393,US0285
2021-01,0.37597794803194695,US0285
2021-02,0.07284795013962064,US0285
2021-03,0.5705757535762412,US0285
2021-04,2.4353587093212337,US0285
2021-05,3.6584365515544226,US0285
2021-06,4.306985520324869,US0285
2021-07,4.021540689669245,US0285
2021-08,3.9191423326199626,US0285
2021-09,4.153338410764151,US0285
2021-10,5.208851696507466,US0285
2021-11,5.5914414642803,US0285
2021-12,6.231201579826817,US0285
2022-01,6.901773905317676,US0285
2022-02,7.66267642657823,US0285
2022-03,7.480390474363752,US0285
2022-04,6.3518679322494,US0285
2022-05,5.722283769882086,US0285
2022-06,5.71984741830196,US0285
2022-07,5.5034807334052305,US0285
2022-08,5.597470158212703,US0285
2022-09,5.730024862282446,US0285
2022-10,4.688404957720382,US0285
2022-11,3.930701341605114,US0285
2022-12,3.173559076436172,US0285
2023-01,2.6746503215813844,US0285
2023-02,2.2829077727797964,US0285
2023-03,2.511529177507077,US0285
2023-04,2.5038712402045915,US0285
2023-05,2.500912229488872,US0285
2023-06,1.6989975263637547,US0285
2023-07,1.1830525171231399,US0285
2023-08,0.560115350488033,US0285
2023-09,0.23146013537191923,US0285
2023-10,0.380810120513031,US0285
2023-11,0.22453844874426032,US0285
2023-12,-0.03788333779924935,US0285
2024-01,-0.5233868371429917,US0285
2024-02,-0.396628656420428,US0285
2024-03,-0.4993448961454261,US0285
2024-04,-0.5172903143110807,US0285
2024-05,-1.0214140971575691,US0285
2024-06,-0.7955303993196883,US0285
2024-07,-0.4142327050957073,US0285
2024-08,-0.4715160205150837,US0285
2024-09,-0.33396814882282744,US0285
2024-10,-0.43264196351477935,US0285
2024-11,-0.18531323468400362,US0285
2024-12,-0.20335348381492757,US0285
2025-01,0.23209365117526914,US0285
2025-02,0.3299964972438785,US0285
2025-03,-0.036833090848809036,US0285
2025-04,0.1951075852675288,US0285
2025-05,0.6492368700142803,US0285
2025-06,0.993630808085455,US0285
2025-07,1.0541849204519282,US0285
2025-08,1.071247171815104,US0285
2025-09,1.207421766823602,US0285
2025-10,1.1439642049910104,US0285
2025-11,1.2460282272962475,US0285
2025-12,1.9663597799307153,US0285
2026-01,1.8625976733673388,US0285
2026-02,2.2959464922274186,US0285
2026-03,2.7819230273217865,US0285
2026-04,2.7987508037108366,US0285
2026-05,2.4427564848495953,US0285
2026-06,2.1283392200348583,US0285
2026-07,2.284426109813076,US0285
1959-01,10.134,US0286
1959-02,10.145,US0286
1959-03,10.156,US0286
1959-04,10.183,US0286
1959-05,10.191,US0286
1959-06,10.223,US0286
1959-07,10.254,US0286
1959-08,10.281,US0286
1959-09,10.31,US0286
1959-10,10.343,US0286
1959-11,10.371,US0286
1959-12,10.393,US0286
1960-01,10.405,US0286
1960-02,10.424,US0286
1960-03,10.432,US0286
1960-04,10.454,US0286
1960-05,10.484,US0286
1960-06,10.506,US0286
1960-07,10.534,US0286
1960-08,10.552,US0286
1960-09,10.576,US0286
1960-10,10.59,US0286
1960-11,10.616,US0286
1960-12,10.629,US0286
1961-01,10.627,US0286
1961-02,10.64,US0286
1961-03,10.644,US0286
1961-04,10.666,US0286
1961-05,10.679,US0286
1961-06,10.702,US0286
1961-07,10.721,US0286
1961-08,10.732,US0286
1961-09,10.759,US0286
1961-10,10.769,US0286
1961-11,10.785,US0286
1961-12,10.798,US0286
1962-01,10.829,US0286
1962-02,10.85,US0286
1962-03,10.871,US0286
1962-04,10.882,US0286
1962-05,10.909,US0286
1962-06,10.931,US0286
1962-07,10.941,US0286
1962-08,10.95,US0286
1962-09,10.959,US0286
1962-10,10.975,US0286
1962-11,10.994,US0286
1962-12,11.006,US0286
1963-01,11.037,US0286
1963-02,11.047,US0286
1963-03,11.053,US0286
1963-04,11.064,US0286
1963-05,11.089,US0286
1963-06,11.099,US0286
1963-07,11.113,US0286
1963-08,11.126,US0286
1963-09,11.14,US0286
1963-10,11.169,US0286
1963-11,11.186,US0286
1963-12,11.201,US0286
1964-01,11.22,US0286
1964-02,11.247,US0286
1964-03,11.267,US0286
1964-04,11.279,US0286
1964-05,11.299,US0286
1964-06,11.314,US0286
1964-07,11.328,US0286
1964-08,11.361,US0286
1964-09,11.373,US0286
1964-10,11.391,US0286
1964-11,11.404,US0286
1964-12,11.423,US0286
1965-01,11.442,US0286
1965-02,11.462,US0286
1965-03,11.474,US0286
1965-04,11.493,US0286
1965-05,11.516,US0286
1965-06,11.53,US0286
1965-07,11.55,US0286
1965-08,11.574,US0286
1965-09,11.603,US0286
1965-10,11.623,US0286
1965-11,11.652,US0286
1965-12,11.677,US0286
1966-01,11.703,US0286
1966-02,11.73,US0286
1966-03,11.748,US0286
1966-04,11.795,US0286
1966-05,11.836,US0286
1966-06,11.885,US0286
1966-07,11.918,US0286
1966-08,11.947,US0286
1966-09,11.995,US0286
1966-10,12.045,US0286
1966-11,12.078,US0286
1966-12,12.106,US0286
1967-01,12.135,US0286
1967-02,12.166,US0286
1967-03,12.186,US0286
1967-04,12.223,US0286
1967-05,12.251,US0286
1967-06,12.292,US0286
1967-07,12.319,US0286
1967-08,12.349,US0286
1967-09,12.394,US0286
1967-10,12.436,US0286
1967-11,12.475,US0286
1967-12,12.519,US0286
1968-01,12.574,US0286
1968-02,12.637,US0286
1968-03,12.693,US0286
1968-04,12.739,US0286
1968-05,12.792,US0286
1968-06,12.848,US0286
1968-07,12.893,US0286
1968-08,12.946,US0286
1968-09,13.0,US0286
1968-10,13.059,US0286
1968-11,13.108,US0286
1968-12,13.165,US0286
1969-01,13.227,US0286
1969-02,13.274,US0286
1969-03,13.341,US0286
1969-04,13.398,US0286
1969-05,13.471,US0286
1969-06,13.52,US0286
1969-07,13.59,US0286
1969-08,13.639,US0286
1969-09,13.706,US0286
1969-10,13.773,US0286
1969-11,13.83,US0286
1969-12,13.901,US0286
1970-01,13.962,US0286
1970-02,14.025,US0286
1970-03,14.093,US0286
1970-04,14.164,US0286
1970-05,14.228,US0286
1970-06,14.286,US0286
1970-07,14.344,US0286
1970-08,14.399,US0286
1970-09,14.464,US0286
1970-10,14.534,US0286
1970-11,14.607,US0286
1970-12,14.685,US0286
1971-01,14.74,US0286
1971-02,14.803,US0286
1971-03,14.864,US0286
1971-04,14.923,US0286
1971-05,14.998,US0286
1971-06,15.07,US0286
1971-07,15.141,US0286
1971-08,15.211,US0286
1971-09,15.261,US0286
1971-10,15.298,US0286
1971-11,15.345,US0286
1971-12,15.399,US0286
1972-01,15.463,US0286
1972-02,15.518,US0286
1972-03,15.558,US0286
1972-04,15.595,US0286
1972-05,15.64,US0286
1972-06,15.684,US0286
1972-07,15.742,US0286
1972-08,15.794,US0286
1972-09,15.843,US0286
1972-10,15.882,US0286
1972-11,15.939,US0286
1972-12,15.993,US0286
1973-01,16.003,US0286
1973-02,16.058,US0286
1973-03,16.128,US0286
1973-04,16.234,US0286
1973-05,16.312,US0286
1973-06,16.401,US0286
1973-07,16.494,US0286
1973-08,16.602,US0286
1973-09,16.72,US0286
1973-10,16.809,US0286
1973-11,16.902,US0286
1973-12,17.027,US0286
1974-01,17.112,US0286
1974-02,17.221,US0286
1974-03,17.35,US0286
1974-04,17.465,US0286
1974-05,17.61,US0286
1974-06,17.755,US0286
1974-07,17.864,US0286
1974-08,18.002,US0286
1974-09,18.147,US0286
1974-10,18.259,US0286
1974-11,18.387,US0286
1974-12,18.524,US0286
1975-01,18.66,US0286
1975-02,18.793,US0286
1975-03,18.882,US0286
1975-04,18.965,US0286
1975-05,19.082,US0286
1975-06,19.207,US0286
1975-07,19.347,US0286
1975-08,19.412,US0286
1975-09,19.545,US0286
1975-10,19.654,US0286
1975-11,19.814,US0286
1975-12,19.934,US0286
1976-01,20.04,US0286
1976-02,20.124,US0286
1976-03,20.209,US0286
1976-04,20.279,US0286
1976-05,20.375,US0286
1976-06,20.477,US0286
1976-07,20.598,US0286
1976-08,20.751,US0286
1976-09,20.87,US0286
1976-10,20.958,US0286
1976-11,21.066,US0286
1976-12,21.202,US0286
1977-01,21.327,US0286
1977-02,21.484,US0286
1977-03,21.627,US0286
1977-04,21.781,US0286
1977-05,21.903,US0286
1977-06,22.051,US0286
1977-07,22.196,US0286
1977-08,22.326,US0286
1977-09,22.462,US0286
1977-10,22.568,US0286
1977-11,22.688,US0286
1977-12,22.798,US0286
1978-01,22.978,US0286
1978-02,23.126,US0286
1978-03,23.259,US0286
1978-04,23.423,US0286
1978-05,23.568,US0286
1978-06,23.714,US0286
1978-07,23.872,US0286
1978-08,24.018,US0286
1978-09,24.18,US0286
1978-10,24.384,US0286
1978-11,24.527,US0286
1978-12,24.632,US0286
1979-01,24.764,US0286
1979-02,24.811,US0286
1979-03,24.966,US0286
1979-04,25.243,US0286
1979-05,25.529,US0286
1979-06,25.714,US0286
1979-07,25.863,US0286
1979-08,26.076,US0286
1979-09,26.289,US0286
1979-10,26.509,US0286
1979-11,26.668,US0286
1979-12,26.872,US0286
1980-01,27.058,US0286
1980-02,27.331,US0286
1980-03,27.589,US0286
1980-04,27.72,US0286
1980-05,27.981,US0286
1980-06,28.172,US0286
1980-07,28.413,US0286
1980-08,28.626,US0286
1980-09,28.929,US0286
1980-10,29.231,US0286
1980-11,29.499,US0286
1980-12,29.703,US0286
1981-01,30.025,US0286
1981-02,30.267,US0286
1981-03,30.477,US0286
1981-04,30.654,US0286
1981-05,30.859,US0286
1981-06,31.021,US0286
1981-07,31.244,US0286
1981-08,31.493,US0286
1981-09,31.727,US0286
1981-10,31.939,US0286
1981-11,32.172,US0286
1981-12,32.296,US0286
1982-01,32.548,US0286
1982-02,32.669,US0286
1982-03,32.828,US0286
1982-04,32.966,US0286
1982-05,33.166,US0286
1982-06,33.366,US0286
1982-07,33.632,US0286
1982-08,33.87,US0286
1982-09,34.02,US0286
1982-10,34.26,US0286
1982-11,34.434,US0286
1982-12,34.55,US0286
1983-01,34.799,US0286
1983-02,34.937,US0286
1983-03,34.97,US0286
1983-04,35.091,US0286
1983-05,35.151,US0286
1983-06,35.347,US0286
1983-07,35.62,US0286
1983-08,35.881,US0286
1983-09,36.085,US0286
1983-10,36.16,US0286
1983-11,36.228,US0286
1983-12,36.249,US0286
1984-01,36.406,US0286
1984-02,36.747,US0286
1984-03,36.946,US0286
1984-04,37.14,US0286
1984-05,37.266,US0286
1984-06,37.388,US0286
1984-07,37.578,US0286
1984-08,37.712,US0286
1984-09,37.753,US0286
1984-10,37.875,US0286
1984-11,37.972,US0286
1984-12,38.175,US0286
1985-01,38.461,US0286
1985-02,38.646,US0286
1985-03,38.814,US0286
1985-04,38.864,US0286
1985-05,39.077,US0286
1985-06,39.227,US0286
1985-07,39.406,US0286
1985-08,39.66,US0286
1985-09,39.758,US0286
1985-10,39.804,US0286
1985-11,39.914,US0286
1985-12,40.066,US0286
1986-01,40.34,US0286
1986-02,40.53,US0286
1986-03,40.724,US0286
1986-04,40.817,US0286
1986-05,40.882,US0286
1986-06,41.015,US0286
1986-07,41.056,US0286
1986-08,41.112,US0286
1986-09,41.286,US0286
1986-10,41.488,US0286
1986-11,41.581,US0286
1986-12,41.578,US0286
1987-01,41.639,US0286
1987-02,41.707,US0286
1987-03,41.815,US0286
1987-04,42.011,US0286
1987-05,42.132,US0286
1987-06,42.263,US0286
1987-07,42.387,US0286
1987-08,42.552,US0286
1987-09,42.733,US0286
1987-10,42.945,US0286
1987-11,43.038,US0286
1987-12,43.195,US0286
1988-01,43.448,US0286
1988-02,43.614,US0286
1988-03,43.801,US0286
1988-04,44.003,US0286
1988-05,44.189,US0286
1988-06,44.406,US0286
1988-07,44.592,US0286
1988-08,44.783,US0286
1988-09,44.988,US0286
1988-10,45.164,US0286
1988-11,45.313,US0286
1988-12,45.48,US0286
1989-01,45.705,US0286
1989-02,45.884,US0286
1989-03,46.081,US0286
1989-04,46.238,US0286
1989-05,46.4,US0286
1989-06,46.557,US0286
1989-07,46.707,US0286
1989-08,46.84,US0286
1989-09,47.005,US0286
1989-10,47.178,US0286
1989-11,47.323,US0286
1989-12,47.533,US0286
1990-01,47.73,US0286
1990-02,47.877,US0286
1990-03,48.161,US0286
1990-04,48.345,US0286
1990-05,48.532,US0286
1990-06,48.781,US0286
1990-07,48.906,US0286
1990-08,49.187,US0286
1990-09,49.366,US0286
1990-10,49.57,US0286
1990-11,49.667,US0286
1990-12,49.733,US0286
1991-01,49.957,US0286
1991-02,50.067,US0286
1991-03,50.179,US0286
1991-04,50.256,US0286
1991-05,50.505,US0286
1991-06,50.678,US0286
1991-07,50.813,US0286
1991-08,50.97,US0286
1991-09,51.196,US0286
1991-10,51.343,US0286
1991-11,51.413,US0286
1991-12,51.616,US0286
1992-01,51.788,US0286
1992-02,51.963,US0286
1992-03,52.127,US0286
1992-04,52.32,US0286
1992-05,52.38,US0286
1992-06,52.452,US0286
1992-07,52.673,US0286
1992-08,52.737,US0286
1992-09,52.865,US0286
1992-10,53.135,US0286
1992-11,53.254,US0286
1992-12,53.392,US0286
1993-01,53.597,US0286
1993-02,53.712,US0286
1993-03,53.884,US0286
1993-04,54.051,US0286
1993-05,54.322,US0286
1993-06,54.407,US0286
1993-07,54.541,US0286
1993-08,54.656,US0286
1993-09,54.807,US0286
1993-10,54.902,US0286
1993-11,55.032,US0286
1993-12,55.095,US0286
1994-01,55.181,US0286
1994-02,55.365,US0286
1994-03,55.57,US0286
1994-04,55.659,US0286
1994-05,55.767,US0286
1994-06,55.89,US0286
1994-07,56.018,US0286
1994-08,56.122,US0286
1994-09,56.226,US0286
1994-10,56.411,US0286
1994-11,56.54,US0286
1994-12,56.61,US0286
1995-01,56.76,US0286
1995-02,56.92,US0286
1995-03,57.088,US0286
1995-04,57.255,US0286
1995-05,57.422,US0286
1995-06,57.535,US0286
1995-07,57.637,US0286
1995-08,57.786,US0286
1995-09,57.9,US0286
1995-10,58.086,US0286
1995-11,58.168,US0286
1995-12,58.27,US0286
1996-01,58.339,US0286
1996-02,58.438,US0286
1996-03,58.585,US0286
1996-04,58.751,US0286
1996-05,58.945,US0286
1996-06,59.073,US0286
1996-07,59.232,US0286
1996-08,59.357,US0286
1996-09,59.556,US0286
