,Motor vehicles and parts,Furnishings and durable household equipment,Recreational goods and vehicles,Other durable goods,Food and beverages purchased for off-premises consumption,Clothing and footwear,Gasoline and other energy goods,Other nondurable goods,Housing excluding gas and electric utilities,Gas and electric utilities,Health care,Transportation services,Recreation services,Food services and accommodations,Financial services and insurance,Other services,Final consumption expenditures of nonprofit institutions serving households (NPISHs)
1990-10,2.32823239573412,6.980517333511682,0.07607662826154549,6.326717083192879,4.18738723682992,-2.814881260818758,137.22410116679418,2.9640523134822017,2.5741452587464186,-2.1409443542786843,8.985625356981618,17.852201049953422,1.9557296668546442,4.178568272658922,0.8092003362218936,5.680549421703129,0.6674212460183071
1990-11,3.257767252369903,-10.79369652769544,-1.2618129214422735,4.513054252449189,1.3264140156565407,-2.4346048897434858,-1.1312577644555177,1.121787197005908,0.2413799949515516,9.931811176447901,9.41813713645747,-0.6093104456006748,4.040283728564598,2.370973554352984,-1.4505487428461805,2.983285721434381,-13.324293818241117
1990-12,8.536643574422808,-2.169725504477793,-11.576606603717776,-24.920895468010475,-2.212109430918785,8.522630811007993,0.02232080568911332,7.461973627405927,3.75606848316119,-1.9353779792522174,6.889190315996019,-14.416003076688744,5.182568668619458,4.809016769868957,-5.69400772194345,0.6238218294123632,-10.480303093371235
1991-01,9.163562003830506,5.643632260229503,0.6810492118558997,37.242919452635135,14.383441128161788,-1.8122657989108615,-50.132654093642806,10.593330731806594,4.31387714973035,24.831966240720615,7.87440122514611,3.0135376040847817,5.866467246346407,9.21435770987964,5.00001610916716,7.481785904556926,-10.393560020893345
1991-02,3.8088141746644544,5.331533174466618,15.154637328648546,1.6661871768052672,6.470779863895193,-0.32190345526318387,-58.175166627537266,6.511215238688428,3.0767733619382343,3.9843030033553495,6.938832733964273,3.8555622303503068,5.3355901966215535,3.0486478562301578,-16.512531312420542,12.532563985900769,-5.889737052671872
1991-03,0.7784872334018811,-3.744675988846402,4.047111676173576,-5.112561293175766,0.29538440241636543,-0.14553264135974686,-44.46689302568313,8.133468851988734,2.3807872118356777,-2.908015615360948,7.058284618153299,10.87361118197534,5.912316496980208,1.775811994185128,-5.247677831797404,4.03827481353769,-13.771825270022141
1991-04,1.3688086074282957,0.44476813363796275,-3.9903512153579235,20.430687064742116,5.998113779068048,3.2302997699054092,-6.90302059924206,6.4731739664873,2.5194304301104697,-6.762397165757994,6.017632918511606,-9.788696539571129,4.321929770230981,5.107377804340185,-6.994293326532208,2.6419605880281027,-1.55814768642063
1991-05,2.976515350917719,8.70512016515188,-9.861799451485375,-2.69505812294466,3.1154253663887355,6.08817673631965,16.252699013668348,1.8351624683969225,3.5170113921762614,7.3456381766725976,6.5883875978807405,8.41661233001898,9.165186305467032,3.853795967798157,11.858273606799653,2.088997642791224,21.842577145799268
1991-06,2.804592980293452,-6.192522582325111,-2.574700812925401,-19.753258910613614,5.336950343160174,1.3505238651706053,-11.924344622580108,2.372566722513292,1.7413271710799316,-9.670876518910298,6.526386313996824,7.548778448384907,3.3532760644670923,4.012572386307234,10.668349089947494,4.1096196556800635,-13.673264476189528
1991-07,7.207372165155146,10.816972345213394,-8.246185280149687,35.53844503570751,-7.682273429549635,-0.2883920146319663,-18.00138509657041,3.785806054861629,1.8016551567525019,9.546115899334229,6.516988803404944,4.466472571662661,2.8874345129365153,2.1613733446562033,5.926831205045269,3.9449233298437747,-14.057835684187147
1991-08,-0.41844716758235867,-4.097863236303745,-6.14930068769114,3.3436749763134044,-3.25620685082183,8.216670618852962,16.38291628705961,5.997105091615351,2.5568490469159544,-4.384606345493591,8.507984200645712,4.2189814385309,3.480079740823716,2.757629692509278,0.48184021681270117,3.9069897783656993,-4.848387434657109
1991-09,-0.8068733067425615,3.2865566977181127,7.182036844351614,7.2810968693025835,-1.364456920243673,6.032857984092099,3.223403912741696,2.982518925843358,2.692278788473912,5.483816928662444,6.4877237932545295,12.070667799237555,6.138449096586029,5.3013666799860415,8.482957059471152,10.299389769383138,-14.827609705865829
1991-10,2.621427125653275,-1.25752254189615,-1.4275965022765846,14.338821372505773,-0.47028767882195677,-3.096239265608003,-3.617120958117437,0.9765487172813447,4.310994516553479,6.8950271840558575,6.7330066875807,3.668176912188126,1.6306840568515613,2.0481330246302942,0.5036187126713276,2.486520674041226,-3.8141324203670113
1991-11,3.9394730847067905,-2.9583929416498456,0.13354609711602183,5.898911776717908,2.0823813530531643,7.988025947327726,17.50572185836743,4.635161203264682,3.68549262082829,2.017350943661822,7.995681092598628,-8.365564415724513,3.710174632729357,-2.781295404161055,-6.997403958707659,4.546674226495884,-11.186850332844767
1991-12,2.8137249145438803,-5.440885671659135,-9.425711482053934,-21.30094262962202,0.23559427691302037,-0.28410272962856586,9.997209313697741,4.889209459595789,5.348421161173222,7.952552688115833,8.019191927227709,-2.4933971403948596,-3.555176895516665,3.4130771980462438,11.142786804115733,3.422666427794474,-4.69214704816533
1992-01,-1.3983291557055688,11.349949411906213,-3.801899788488894,5.991599477541465,-0.9954293743085763,-3.4698360840949016,-26.718314810909362,4.059029310443196,2.314502252541928,-3.4659720779789738,7.461008867749008,22.881612287242525,-2.691033108223062,0.27964404967741885,6.28464176014929,3.8286012891001198,-13.207502890935263
1992-02,-4.270531254471499,7.794943066501281,0.28655534934609594,16.878879258349254,4.956325726425215,-6.905751550316374,-5.356012508602614,5.802310145783185,3.2052177823747696,-1.935169504359291,7.590295706729933,1.449046586418823,6.848364731635992,2.0432428682678694,3.108138022370377,8.12021542340422,-15.380892923782497
1992-03,0.6658118612274722,2.059088111307106,-3.6071180553005733,-5.273836785962316,3.5754320531262707,1.6945250635710174,2.3348736074510823,3.7784412113054833,3.196617379023703,-1.657980637950962,7.941829777250775,-0.11811022257723902,7.5945319177954,1.4732989412624686,6.498534845890291,5.921046479508552,-22.622062337923698
1992-04,6.106474278192731,3.0932279919344774,-0.9488673434828843,-3.827903262858001,-1.7782462716432246,-3.078502556773255,-2.361249312052538,7.251599077102067,2.429785989135036,6.17228593909751,6.091366765532169,8.445412198653779,5.751049513481266,4.088434339204872,7.93913053494153,0.7960312735995512,7.541570669290176
1992-05,5.245395884622583,-5.565212671229769,2.067794269228629,9.620203469795863,-2.221540176726433,5.4705888856064755,10.802311508340212,0.804873751086066,2.564059760365023,2.50012440221441,6.572416075731358,-11.250389363940904,3.7753694954502537,1.3728566378665485,-2.4291280624780476,2.4516014296507738,-16.018094664181536
1992-06,2.998494484612668,-1.8819646129259127,-12.757780592450207,-3.112774064572421,5.409184429503577,-0.32654976111190503,28.525407285616478,1.8551301438351375,1.4281817066007507,3.4565660531025832,5.930991266907815,-16.989115115659224,1.209766400752188,0.9744138179216266,3.8574909094181153,4.729309291351069,-9.103361937174824
1992-07,-0.455207439830152,5.667789404482115,-4.595114063415995,12.676537381965524,-1.6998125223245397,0.9445596617816188,8.467022102774457,7.482783260156944,2.397682364143483,1.3588855329198957,6.359500531613005,34.916098103418356,4.135644260788762,3.445820936213173,0.713952992292799,4.445134560810549,2.5877597014336784
1992-08,6.89701142950403,-5.033784685305854,-2.7284153057730576,0.6873064031435838,8.670939064811844,-1.6020477279565348,-5.865376253321697,0.4709994090836167,2.7008223615438975,1.8670579220306793,5.822975675382214,-28.427185785409126,3.6066373185361877,2.1848601863384554,2.5805581124375143,4.524883530125501,-3.4650092411163014
1992-09,3.150314393548048,-3.139823057012747,-5.416255116420521,-2.3502062448965355,2.625501218656101,1.3896233718856177,-3.4228248431081965,-0.612629101318074,-0.12523729130726746,6.586030508673479,6.89406265845931,15.517682477977424,0.8142602618182337,4.980302767276101,3.7585537790432166,2.0200758443907674,-17.879522700977844
1992-10,1.0517492758544522,5.296289001076526,3.575390740786344,-0.8800671559276219,-1.420321607987829,1.5018881443154442,14.45955539467738,-1.454574217093696,4.33404548880949,1.8880107006454816,7.165392742228072,36.446500208923794,3.2681937650450577,-0.022876969464913355,12.931538115252717,1.7596558438887078,-2.410273439208299
1992-11,2.1982381295631015,6.521883392093253,-5.241723965735701,6.5118967968726515,-3.088898913600213,2.842495901506248,3.9631831134157025,2.674938730221066,3.868143250442957,13.192319103460349,5.845508341932537,4.126296806396845,0.8341504936346888,0.5734970718989096,4.963864871188028,0.7133171094608759,-16.449961282016147
1992-12,2.151056103001081,-8.38885731027692,-10.779551907961427,-4.290788983566185,0.4664336912897138,1.1564559510673256,3.5460964022515418,6.756728738162643,3.3445265868138785,2.0590387033726287,6.2158064648573985,-3.196933959059245,1.2640917409046937,0.7572896698609943,7.794176243431972,2.293005631803835,-9.14105447122935
1993-01,5.085729314135867,-3.9787245135070703,-0.8107753200587098,13.924961833646199,0.8758571481532806,-8.526309997534653,-1.9557599100556322,4.584273089374413,3.7463752305474163,-2.6904200453651272,6.020346082814543,14.958370695959534,3.0229314715791045,1.125637952337022,9.10831447896767,5.51093195866903,-13.577997736961667
1993-02,1.6958932675648963,1.333864601537904,-0.5888827620399217,-14.875037627136967,3.283477251458722,8.1042657785944,0.5998743314970412,2.13225805501962,3.3039736248626106,-16.011754356046758,3.760481326699372,3.401894272018091,4.7755799324711745,1.3555093421133924,-5.549068193812046,3.894269541118578,13.254176091898117
1993-03,4.574521075990412,6.4276911286852645,-8.579985634459808,-11.535052700822646,-0.4819229114854662,-4.564092379235706,-7.9609140719536065,2.256037065497729,3.092428151028459,22.666009929440143,2.8221694413439247,6.525067607352675,5.549789509923531,2.491223096563755,9.23962627315904,3.318821888482537,0.42370723938616184
1993-04,7.695201134508145,4.970101298972396,0.1044218076867276,17.545362991547897,2.2059918583335447,-2.8441974772200562,-5.882177470655526,1.4719919885880284,3.240688195865893,7.576796670485253,4.23903445843985,-6.161216268328262,7.261265184723209,5.004856796728774,9.11778133563339,2.2416585087876584,-0.5902299592892679
1993-05,5.645877498644958,-2.1071720012353357,-5.642153778718018,-3.7033540946284083,9.09811090336563,-6.160144838234172,-23.06904987358811,2.0311333684055244,3.246326829135149,8.72652165116017,7.790565553249884,-1.948650448770095,-3.214782068114108,3.0569162804761296,20.924182914185387,9.768506703900638,-2.475306733153182
1993-06,4.795215293326094,2.007716836178308,-4.52061195914305,6.0331175088297995,-2.3117796959519543,-3.306207441739284,-14.108831589770698,-3.30907381088843,2.2133330093191184,2.8817691307157167,3.6135432229556175,8.271565703389538,5.297813807564156,1.801017905342217,-5.147698554828506,2.1513692833815545,-2.8112544969003506
1993-07,7.109940485960231,-1.1378507174150343,-0.0597338271385639,-3.275785500614048,-0.5741885815285452,0.9230425219149518,-7.71949818586859,0.41085127497866303,1.9057103833462596,2.904841284933002,5.13108525106607,2.0902335545580852,1.8648866913743456,1.6607046232328448,6.825368436829704,2.7655355713899876,-7.606199050295636
1993-08,4.4918193687273344,2.513598441641496,-2.447593546218063,-1.854294585331251,2.387253168845338,10.064784754746348,-4.720138425321297,-3.7654506857888514,2.0467483618595628,1.8585151453841764,3.143737218705378,0.22778673179431053,6.0986086597493605,0.5198169043187928,6.590653964750626,3.4713107087994244,-9.60732384748335
1993-09,5.300384860599716,1.7768520748050243,-1.317813596236217,14.61164348798345,-0.6114533339616646,-7.6518800186939355,-10.918831014946583,-7.539951762031361,1.9048606657811717,3.9655282961419624,3.9111207205754006,-4.674386660147545,3.5561118889782195,2.369226557017612,10.040291492083941,2.4548109722540845,8.063503438500618
1993-10,5.990120451069125,6.154468491218967,0.6958344872478595,3.2683749237682136,6.371195079737535,-3.418279221412912,71.04492035122416,0.7222901739967647,2.8720548378047273,0.3481225819714773,3.4339553847363424,8.273605294613517,3.5906460316414535,1.5631323446683831,-6.092420347784467,4.4444894848596705,-2.2055118850060618
1993-11,6.702818968938007,2.997237953902143,-5.0593810359897295,-0.9501399446872338,2.7813580705312813,9.282293718924283,-15.835676484738503,3.1750182853271136,2.811162991946081,-5.3259352867816245,2.9848577635325224,3.34022936930809,3.0199189177873897,1.5155370600256513,2.9732451963960127,3.6244124132619016,1.7830530061356376
1993-12,1.3098998760034286,-2.112436502606174,-5.503302666413978,-12.961689780815233,2.5994472991381024,-3.750468776903104,-15.239462557398475,2.650938836672845,3.623413402261577,1.5249437437772517,3.613389885401208,-9.083513212351857,3.0569238620678396,1.513625466198687,-6.303015252142618,4.024845058929349,1.7281429153136019
1994-01,1.8117005592191315,6.46288359513465,-1.9626602808045623,-2.5259645123320795,0.36138523871083184,-10.436259263202219,-10.797904100230992,0.48440174381554346,3.5235469739295366,-5.042935739993326,6.107260702757089,2.0335042507898304,2.494539122461603,0.8774258848700756,-6.854508310750429,2.9214853022917264,-8.627592011335206
1994-02,0.5637947490483741,-2.5760770588361903,1.5038951812232249,18.804709804596676,-2.3472544360100267,-9.471469732066573,25.437953162356507,0.21493812318027494,4.051674994031584,5.570974585177035,4.196898311029162,2.262247481285584,2.6661719050918187,-0.13426821805767597,6.473885717188255,7.2564745055686775,1.6161737712139912
1994-03,5.598943322957428,-3.0257910007374322,-0.44259902751047075,19.35743213613057,-1.6797735871341701,3.630569949589124,-6.86935117628571,2.168134099934793,3.7444911192626273,6.622565858249763,3.463420811253548,15.664376238860944,1.5840971301381623,2.605964665313354,8.255580544630448,2.6733601281931696,7.223115800426783
1994-04,3.2446094118972812,2.8944052236946627,-0.8094042519909639,-10.692373548743351,2.270918262143118,4.409934227704748,-4.899243947866728,1.6735640497477222,2.3709186623371847,-7.223654906227727,3.323623745207227,-3.316646255547362,-4.425910259933518,3.5422750511475254,3.930844240589426,2.244296511003707,-4.462085440148689
1994-05,5.655545195301093,10.045662988979686,-0.9472140594026124,-2.1027732147911538,2.344282651807039,1.0454871158592116,-22.934854888305402,4.402244285733703,3.668747740368028,-2.5412695524461792,3.9632666998796973,-2.2286645125258353,2.005128560489089,2.5698889305602712,0.20518854061422065,1.6206396077642182,-0.9585821796014637
1994-06,7.9324678860712705,4.809183352628632,-2.582873465585822,-5.9951522527956325,5.424485860725592,4.271019418603639,7.905381590482219,1.5389822339346937,1.790093422028205,-0.491036171058401,4.774645371956421,0.9250963331552509,0.9310903673407811,2.4961481325381563,0.7770501832074173,3.3727345742548653,4.907811851958366
1994-07,5.2062777883359335,3.8441945606706884,-0.6831298177799261,15.625357528924644,6.155907133658545,-3.3154981708282905,46.752887037215984,0.8909950633594121,2.4686720653769756,-0.1609549557460066,5.517259775981498,-2.0285133831971724,2.153906595867161,-0.7958837237742156,4.009095555334796,6.027663803458094,-6.772682408993269
1994-08,6.174970283661252,-5.636464912033001,-3.44505134510551,3.2672378840871374,2.4713203436689257,-8.997812959731,62.02413705257057,2.1128510121621202,2.866449559420148,1.3380889557137676,2.4053455396982004,6.828643412251401,-1.2827874853454158,1.7005955150613428,-4.530699442372422,4.081827513523328,14.365250753267889
1994-09,6.556692916810958,-6.449950865481091,-1.2778564847145901,-2.433621122547036,0.7340971122498985,1.157912434733599,-5.663045634102226,1.4793314585221928,1.6579593583523344,-4.947062694223392,2.6117525213742443,-1.8922489435118872,-1.3267040379398076,2.511785247503795,1.328808249585478,5.434794519717712,7.108655610049741
1994-10,6.906011015120894,-2.6469381487272403,-6.288586580886257,-1.170974402800895,-2.68491922498314,-5.594292342578289,-3.3750598952625666,3.3570886908457664,3.057821986051179,-1.6756436151536547,5.83719837807164,1.509880503578187,4.8012199687982315,2.1675345724252892,7.25976923919629,4.071936710365476,-2.479938098901857
1994-11,6.347469502437386,1.62153898299493,-3.996011140142297,3.4149958248313794,1.2092819198238347,-0.3148832343305097,8.268196208735956,-0.7380905034836127,3.3118930822346737,3.3013942442435384,2.761718794713053,-4.5631523468559365,4.089521676406593,3.4321845361239056,4.217885058144022,1.6531068456774545,6.522793678703498
1994-12,3.7140478216248995,-6.194255595590015,-2.611435342257795,-6.7040442616713385,5.660824609897852,-5.870897262044417,-0.542033244008544,-0.9486372770251661,3.5359240673932035,-2.4802202659322092,2.6505459530630437,-7.945511042436482,1.6818714340120833,0.5741611175346772,0.04508312124806846,1.2842291592499944,2.356752155459496
1995-01,4.139331099233634,3.5974743428715428,2.1890726468774657,10.455678895771946,-0.7820097120967318,-1.8024924673241571,-7.350874595607859,2.175702620972264,3.6777942751450077,6.859899994656771,10.743930764885912,0.17044777913828302,3.0548842797991638,0.7732418875795233,0.9279013825825411,6.927670061204627,-34.151526856593264
1995-02,3.4138004495370966,1.374680318833832,-4.472986254193712,-5.3897557793906365,5.756070028095062,-11.173049939650026,-3.586978365124427,2.7123870591736265,2.8307138109744834,1.5986630405721014,1.5288018622129584,10.357174592186436,1.4158805651783846,2.5370996884648944,3.616555527539056,1.254291023485421,26.726517016308016
1995-03,8.026424591780579,0.7284264109975513,-10.406250107910186,14.6805819076951,-0.40868714390580596,3.4082136263419383,-8.964308454841753,-1.206797735356424,2.9241826083563627,-0.29568525774823495,3.324767062372125,13.345056786861242,3.745952412917619,4.892523426978568,0.8791565672197965,0.6778079624739419,11.580637758328072
1995-04,0.10097503171646594,0.297625342934027,2.1745162361823223,-1.0984968298258013,9.453376995551555,0.320221749300309,-0.28932437982076564,2.348787770253624,3.3205734157127242,-1.7033580954643246,2.735410710667363,2.4222105084859447,4.992391413287045,4.4850006000727305,5.826279370988963,7.777245212529982,-14.095803069464663
1995-05,2.0500251888835974,-6.410685085636736,-5.187799136248605,-13.773162529380922,-0.7733344012109233,-3.160599962464028,11.206623060999243,3.6076738477320625,4.087834530461731,-5.011332043628858,1.6825212408201562,10.014609664569818,4.684770561914742,3.4298554438293216,0.7843610133627221,4.494288428823712,6.636245527583107
1995-06,1.7902302088944388,-1.8558659781554687,-18.305505014602417,19.82890640876409,0.7048974053888157,-8.3288739141817,5.925709641955379,2.051271803202326,3.11679112787544,2.2553381089763347,3.241285327506427,6.531495703673751,-4.596207118707129,2.039385560672491,2.3456708986910213,2.4083364736523283,-1.7459772196448453
1995-07,-2.9399140231442966,7.076168696657925,-2.936551994773695,-4.358793874731937,1.207799131642684,2.734919175468087,-8.653782777913877,4.424708859166215,2.927999201935605,0.12465188353258938,0.0,0.8815100735345638,3.1958729789349327,2.4565129964001287,4.918378233771703,1.8931533628282926,3.0187309279429364
1995-08,0.6955577570540772,5.737936040414016,-9.160268208541611,15.172252031109657,1.7679584520031932,2.5857144062681137,-11.775327436836813,4.553585561851592,2.9589152826389853,12.375431358717236,4.143865979678685,4.323803699939011,4.277670438429615,1.4380407139746199,2.3996402939817196,1.31970982587859,8.693137916558014
1995-09,-1.7992578744845389,2.6002640502816865,-6.159764327187878,-4.238588400323573,2.8760704838163287,1.7061459726475992,-12.876261116587406,1.73245553225152,2.9383620728753,-15.989885812386618,2.2186963214602784,-0.30918669945141364,6.377733609089775,3.961852863234383,5.235898125580918,0.45854748176719085,-9.741591375288849
1995-10,4.034851611869827,1.5582854202667251,-8.944964697398062,-0.06979845414056829,3.3041285235533513,0.8593473917528183,1.021771265317395,2.2949758850044244,3.8684295286058212,12.850955145481002,3.873996471968999,8.395503702167662,2.558926865444655,2.396488624304549,7.263796890126173,1.8239292730577672,0.9272310378493298
1995-11,3.1639826056828024,-9.05487002672507,-6.478045319438019,-2.113884012511902,-0.9495622266856962,-5.135531522706859,-20.048953184834982,3.3378621408278297,3.6863642685992737,-1.8159426741826135,2.5526492742192985,-6.8844368395869715,2.0848129807882865,0.7553853368213792,1.4339706423764698,1.6735141722363567,-0.06831961932504127
1995-12,6.389093062106155,-0.40176957984823236,-3.5273277608623643,6.469714886180822,2.0939877606180657,-2.358226228930782,24.876003792301972,-0.39619542905057203,3.70976537273624,4.122082454672316,2.8316375710540242,-11.015363781606236,2.9974582471872235,0.36602064115320854,4.285076643688712,4.161424104233835,-1.3077351896275902
1996-01,3.5507572749579053,7.063871380527997,-5.9957118825691325,-4.906138648783431,3.2919416119681078,3.298541709953806,50.38939619639926,0.7796049902201618,2.611790149088744,4.878391766628387,0.8339490549153172,-12.412032055742328,1.4849016026468265,2.5652653482274523,3.749675668929231,2.6345936798088943,6.987869443721739
1996-02,4.31370538840099,-1.099766305774308,-4.885204356864159,-11.485577364529009,4.6464087673027565,-2.156880363841507,-0.5415091096826918,4.902838743639015,2.332637332190468,6.734460624533245,2.256652476528842,4.66917593597882,6.977387091104936,2.0561872974113493,1.8422223301752805,1.8923117262008793,-11.91561716469326
1996-03,4.143715137661563,-0.4954303750074218,-6.564733482354579,10.597047412353078,5.638672192798078,4.901763515713431,37.40173248960335,2.274357362050927,4.590971201559202,-5.073668565595579,1.7902257893062767,10.977636179384298,2.842225898487971,3.678273519572328,-6.833552215384797,4.580818662913311,16.794565284546124
1996-04,-3.9073819144247124,2.6550364008289584,-11.204833059771923,-3.1826612449333824,4.795959678861927,-4.189912639673132,70.03727551562231,1.2245362899752976,2.0506984107304005,12.113442003368547,2.329510388192624,1.5900321686174612,3.343478384651588,4.619532546063132,12.017539341292327,-0.6542717541279885,10.0571368251956
1996-05,0.5967657557977013,-6.780107306724526,-10.047040457616063,-9.715978779494893,-0.23441891727736808,-1.313843872590914,7.70521125190935,1.657278133715323,3.265240268383307,3.9813671095548786,2.2848408450855784,2.822210010691628,4.674756990326578,4.358352333485271,6.2983755867608515,6.98534347879487,3.6277297873022363
1996-06,0.09918584141475062,1.9147398534769655,-6.472519383838282,-0.6553634705035005,7.388860283726895,-6.994815374203689,-33.51745787627982,-3.8651129942734563,2.456527590936841,-11.099109039531363,4.241007655987783,-0.45626256738319215,2.3144662209539923,1.514651589527083,4.481228233219503,4.348705517779772,-9.786441604349994
1996-07,-0.09908756058397694,2.472937663770458,-8.799458303078445,14.227982942062622,4.786384111251918,-5.104331060378975,-5.457992847992954,3.0281867311762634,2.0808058793312822,15.942714967969707,0.41149853868609476,0.9924565707053246,4.775301241575702,4.227094301105527,8.786316365741587,3.4067453102369694,12.685147178449352
1996-08,3.8202594970905945,1.8545734560481364,-2.219048635947085,-13.100236341803996,4.301867722111297,-14.634872102563733,-9.242063672591216,1.6563250330478008,2.8122109608170964,6.264167079866612,2.271752075982225,2.159934110847872,2.1764697242543596,2.473707313680862,2.673362112788613,4.08908703101476,-1.9270372344993292
1996-09,4.487747602692882,2.606502571299707,-10.459799623163523,-1.4282717336713158,2.869778503071596,13.726590155290674,1.4906717130896752,1.9843625340649318,2.3295484922459364,-1.588110126169462,2.86667161262093,21.240569134224963,4.64183825690565,2.490140631918125,4.201868040440027,3.552391975955027,3.8955684362530496
1996-10,3.057695985332498,-3.0395054072719696,-5.820812661038543,5.34721696380458,5.875710820934432,-1.3106930624825153,29.226937357341743,0.2735002084151894,2.597616005782233,-0.48580302209785264,2.3813691173907525,12.157913903966833,5.831456892354803,4.960576154120111,5.003817834212354,5.598965290396851,2.6763729776964063
1996-11,-0.6732023810383625,-4.484452599601363,-6.602823034489724,-4.477497375262606,1.7653819187250397,4.066874214885652,21.024180902655853,1.1151106444130976,2.6372408198190866,4.391009929679646,3.133654714903633,-11.175647232973173,-0.3214839099189182,3.7440552417446593,6.649215426177846,3.7950870664688274,7.742585043707684
1996-12,0.7643275290873275,-3.262390375484181,-10.988050046467212,-19.26105456422913,0.1944736447273776,1.5660548426274845,31.776889232978057,0.9935537570687325,2.3032023177376404,9.379622273999399,1.8371126264880244,-6.024290468646665,4.686908162430492,2.6592898844918,0.21001409938261606,2.6919894296701496,3.4896682717560745
1997-01,-0.5022011876768206,2.2577335074205784,-9.657713282235658,14.671949735227807,-1.6127504181103869,4.092854765733178,6.086542082247326,1.2337062829656409,2.644673972171585,20.609885363748415,-0.05803970721568463,-1.6486096439754405,4.397201045912658,2.3979519547151495,2.0752819479203044,0.5199555099915099,1.8691053387813295
1997-02,5.1150112305836215,5.937643074444554,-5.657102856575936,-3.5702689134914367,4.493478480170343,-4.87699995013614,-2.13907989494051,1.7673480240169237,2.8220063424495345,3.4506282037616742,1.95252372610355,3.173347938928184,2.260780853914124,2.414392952838562,7.2454927764048715,0.9614348438514497,20.862850315260182
1997-03,2.749396832748019,-2.154748152956998,-7.1963407534376795,11.611391337826449,-2.662814554210957,-0.1194878175769909,-22.739908091187587,2.422997781401204,2.4814550437441962,-10.102019270816708,3.8934537346548392,11.752645716912014,2.4602584005060324,3.260044390261041,7.914279017602643,3.050710171073101,-9.407210157153989
1997-04,-6.852964551507712,2.2199954609698924,-19.10254340173583,-11.505951075446298,1.0469174239214452,16.274986934129032,-25.0430419282341,6.226571036960027,3.5475577969105387,-6.634389940724805,2.257190981427537,7.864005568716004,4.674683151363013,3.2086515600295185,3.296844226684059,3.6986446693068498,1.236749339285903
1997-05,-2.451779161865242,1.6312332797359774,-10.299178802693355,-0.4801400593546612,1.13510871913316,4.8601039450515415,-35.56671126786116,-0.06748871418540414,2.8250028081857614,-9.992927858227297,1.7635066593625126,-9.793684426567783,3.035176717295518,0.37170200735243686,2.398698154222667,4.592227327572096,-0.03275600838912318
1997-06,-5.092939721529999,-1.5279343696759318,-2.704345227517957,5.39350309116442,1.3836725137488681,-6.40080076011269,-11.979641692281417,-4.07396282465966,2.780847516921603,10.853588422762028,2.5439046901191587,4.141979984541555,3.3735766616110663,3.879932310120182,11.339969335488576,4.328165808076534,-0.08187381425586171
1997-07,0.9430478863160952,-3.2580621153550204,-10.050609844298252,2.7256524935416415,1.2573348038971588,-3.4176984617763084,-3.2542920805951225,0.5263108629542268,3.834562725213475,-1.3513214409571317,0.4222507458073066,0.28595238630999553,2.1308112199147855,2.0319318213881887,-3.710857538896528,0.15749578421313526,34.76265684206521
1997-08,-0.9342375785780566,-3.672561328535784,-6.257428812695764,-3.40511627049801,2.7426479970323436,-10.741819410133257,64.23463416464463,-3.3010269831476924,3.518146593648641,-7.499337985663368,1.5233397324361686,-2.172915064193104,2.831743692217703,1.7572581962618683,2.946155155115604,-0.9205919025644937,-12.06074442261248
1997-09,1.5679126002520194,2.9909835005171415,-4.968529485080742,-10.683245058292234,0.6159738434465822,3.865478252733112,18.867434363898816,0.5446177171414712,2.8442784464733917,10.858502746517784,2.338869377309627,18.997101399967796,2.3625854043836325,3.68565322959189,4.204372672514767,-0.2163242059117887,3.528451047282921
1997-10,4.855408344455148,-0.4010456726299627,-8.500184215259509,0.33012349918459805,0.7392055401608921,-4.212992809690697,-4.177222025062388,3.149961580821836,2.5811412491761,0.8480471431480563,-2.135805654726064,15.70608230106223,2.6185978361384477,3.7376993899263633,-0.42657935269068137,0.592269150984448,36.47267648550865
1997-11,-5.275796166558644,-5.193190146538473,-6.086900383150573,-3.6449152680033015,1.0568865295995433,0.41456747893928725,-21.529507888559053,1.0031868918068954,3.6089217170668597,13.970406676139246,1.8707725185306279,-13.589346745818599,-3.370058546862098,2.949942342524081,6.303580121222563,1.8455985197699087,-0.5010297229654848
1997-12,-4.200998672425604,1.8586696990216867,-6.39065629323764,2.761430661596087,-0.4893099152935898,1.159957247333132,-9.556067849396388,-1.461411760294884,2.738474530846857,-20.950811737971197,3.4717639136819134,-9.304216918937858,3.588856450139577,6.028861354989989,-0.96801087620213,0.7492325089285545,-1.1556202146181804
1998-01,-1.2810204602044295,2.427615875830802,-9.557157825146179,0.5372535545591584,5.036277728306637,-4.556389837936536,-37.65829396731159,5.857766658285257,3.0026252152928867,-8.495742366145265,1.283108093198293,11.823006772723833,2.512586440813247,0.18201577540783997,-0.626666757488159,1.7418123140365394,19.925147765386477
1998-02,-1.0615218633860946,-1.7178999085395108,-12.166300493393479,2.132440219303211,-2.245091086035611,-11.359655650989954,-32.909812498950465,8.595474155830129,2.8316972934729456,-15.738597815786381,1.879861129158833,4.0142916687533114,5.256156129857037,1.4644306208039248,-1.2704323691705932,1.4011433879237867,6.764108399768309
1998-03,-2.479160433144545,4.851468612953758,-1.8500726644271825,-5.833388446196897,1.815715443856103,-3.536282205510688,-37.87699312145546,-6.838651806109331,3.788500724793775,1.337236227111882,3.766438367500058,3.9100253037379185,4.948458319774907,1.5035532449122258,0.22359039822983373,4.354322923585929,2.365251694734982
