,Food and non-alcoholic beverages,Alcoholic beverages and tobacco,Clothing and footwear,"Housing, water, electricity and other fuels","Furnishings, household equipment and routine household maintenance",Health,Transport,Communication,Recreation and culture,Education,Restaurants and hotels,Miscellaneous goods and services
2018-04,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2018-05,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2018-06,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2018-07,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2018-08,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2018-09,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2018-10,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2018-11,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2018-12,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2019-01,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2019-02,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2019-03,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2019-04,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2019-05,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2019-06,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2019-07,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2019-08,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2019-09,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2019-10,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2019-11,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2019-12,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2020-01,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2020-02,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2020-03,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2020-04,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2020-05,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2020-06,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2020-07,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2020-08,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2020-09,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2020-10,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2020-11,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2020-12,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2021-01,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2021-02,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2021-03,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2021-04,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2021-05,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2021-06,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2021-07,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2021-08,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2021-09,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2021-10,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2021-11,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2021-12,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2022-01,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2022-02,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2022-03,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2022-04,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2022-05,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2022-06,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2022-07,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2022-08,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
